scenario_id,scenario_type,note,top30_overlap_count,top30_overlap_fraction,top30_jaccard,spearman_rank_within_overlap,top30_genes,weights_json
deterministic_jitter_349,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9786535303776682,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, APEX1, HSP90AA1, SYK, CDK2, TOP2A, CHEK1, SIGMAR1, PTPN11, TERT, CD38, MDM4, PTGS2, PRKDC, ARG1, GSK3B, MIF, MPO, G6PD, PIK3CG, PGD, HDAC1, CCNB1","{""score_AA_direction_recovery"": 0.11210221083904104, ""score_CD34_expression"": 0.14594756658599498, ""score_CD34_marker_context"": 0.12574414689658894, ""score_GSE165870_bulk_support"": 0.039004982695428715, ""score_WGCNA_module_strength"": 0.25048820208070244, ""score_module_pathology_importance"": 0.12298870294578994, ""score_network_pharmacology_hit"": 0.203724187956454}"
deterministic_jitter_350,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",30,1.0,1.0,0.9951056729699665,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, CDK2, APEX1, SYK, TOP2A, HSP90AA1, CHEK1, PTPN11, TERT, SIGMAR1, PTGS2, CD38, ARG1, MDM4, PRKDC, MPO, GSK3B, CCNB1, G6PD, TBXAS1, PIK3CG, MIF, AURKB","{""score_AA_direction_recovery"": 0.12544782405998745, ""score_CD34_expression"": 0.13357215085387852, ""score_CD34_marker_context"": 0.12311196178290833, ""score_GSE165870_bulk_support"": 0.039645274832853496, ""score_WGCNA_module_strength"": 0.22335236832734684, ""score_module_pathology_importance"": 0.13857678491828118, ""score_network_pharmacology_hit"": 0.21629363522474412}"
deterministic_jitter_351,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",30,1.0,1.0,0.9746384872080088,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, CDK4, KIT, SYK, APEX1, HSP90AA1, CDK2, TOP2A, SIGMAR1, TERT, CHEK1, CD38, PTPN11, ARG1, MPO, PTGS2, GSK3B, CCNB1, MIF, MDM4, PRKDC, PIK3CG, AURKB, G6PD, TBXAS1","{""score_AA_direction_recovery"": 0.12062958419519094, ""score_CD34_expression"": 0.15418577325720717, ""score_CD34_marker_context"": 0.10952770331402151, ""score_GSE165870_bulk_support"": 0.04656655730059958, ""score_WGCNA_module_strength"": 0.21888488208555185, ""score_module_pathology_importance"": 0.11990287006070927, ""score_network_pharmacology_hit"": 0.23030262978671964}"
deterministic_jitter_352,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9829059829059829,"CDK6, CA2, HSP90AB1, ACHE, PARP1, KIT, HIF1A, CDK4, CDK2, APEX1, TOP2A, HSP90AA1, CHEK1, SYK, PTPN11, SIGMAR1, PTGS2, MDM4, TERT, ARG1, CD38, PRKDC, TP53, HDAC1, G6PD, PGD, CCNB1, TBXAS1, GSK3B, AURKB","{""score_AA_direction_recovery"": 0.09021980764866036, ""score_CD34_expression"": 0.12732755064560788, ""score_CD34_marker_context"": 0.11077020102794963, ""score_GSE165870_bulk_support"": 0.05555100715370522, ""score_WGCNA_module_strength"": 0.2699685284675477, ""score_module_pathology_importance"": 0.155910371715146, ""score_network_pharmacology_hit"": 0.19025253334138317}"
deterministic_jitter_353,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.8752052545155994,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HSP90AA1, CDK4, HIF1A, APEX1, KIT, SYK, MIF, TOP2A, CDK2, MPO, CHEK1, SIGMAR1, PTPN11, CD38, PRKDC, TERT, ARG1, PTGS2, MDM4, CCNB1, GSK3B, PGD, G6PD, HDAC1, PIK3CG","{""score_AA_direction_recovery"": 0.10511979494685268, ""score_CD34_expression"": 0.19567191201409206, ""score_CD34_marker_context"": 0.10961545760917508, ""score_GSE165870_bulk_support"": 0.054037918206613425, ""score_WGCNA_module_strength"": 0.20755375154320735, ""score_module_pathology_importance"": 0.12435457486220737, ""score_network_pharmacology_hit"": 0.20364659081785202}"
deterministic_jitter_354,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.976190476190476,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, APEX1, HSP90AA1, CDK2, TOP2A, SYK, CHEK1, PTPN11, SIGMAR1, MDM4, TERT, PTGS2, PRKDC, CD38, ARG1, HDAC1, MIF, TP53, PGD, G6PD, GSK3B, CCNB1, PIK3CG","{""score_AA_direction_recovery"": 0.0871994609855026, ""score_CD34_expression"": 0.14151297878226732, ""score_CD34_marker_context"": 0.12068018488716033, ""score_GSE165870_bulk_support"": 0.041196222521394724, ""score_WGCNA_module_strength"": 0.27475035108192497, ""score_module_pathology_importance"": 0.14265741731358056, ""score_network_pharmacology_hit"": 0.19200338442816955}"
deterministic_jitter_355,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9808429118773946,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, HSP90AA1, SYK, TOP2A, CDK2, SIGMAR1, CHEK1, PTPN11, TERT, CD38, PTGS2, MDM4, ARG1, PRKDC, MIF, GSK3B, MPO, HDAC1, G6PD, PGD, CCNB1, PIK3CG","{""score_AA_direction_recovery"": 0.09378224317339061, ""score_CD34_expression"": 0.1529675619357275, ""score_CD34_marker_context"": 0.11101303301422163, ""score_GSE165870_bulk_support"": 0.05161022530397754, ""score_WGCNA_module_strength"": 0.25661820787642853, ""score_module_pathology_importance"": 0.1337911327107742, ""score_network_pharmacology_hit"": 0.20021759598548006}"
deterministic_jitter_356,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9783251231527093,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, HSP90AA1, SYK, CDK2, TOP2A, SIGMAR1, TERT, PTPN11, CHEK1, CD38, MDM4, PTGS2, ARG1, MIF, GSK3B, PRKDC, MPO, G6PD, CCNB1, AURKB, PIK3CG, PGD","{""score_AA_direction_recovery"": 0.10049205244963597, ""score_CD34_expression"": 0.15213326718629006, ""score_CD34_marker_context"": 0.11178527515293617, ""score_GSE165870_bulk_support"": 0.03785973140875745, ""score_WGCNA_module_strength"": 0.26136770544753296, ""score_module_pathology_importance"": 0.12482580614701871, ""score_network_pharmacology_hit"": 0.21153616220782873}"
deterministic_jitter_357,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9901477832512312,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, CDK2, APEX1, TOP2A, HSP90AA1, SYK, CHEK1, SIGMAR1, PTPN11, TERT, PTGS2, ARG1, MDM4, CD38, PRKDC, CCNB1, GSK3B, G6PD, MPO, AURKB, TBXAS1, MIF, PGD","{""score_AA_direction_recovery"": 0.1113294562435141, ""score_CD34_expression"": 0.1354764421677856, ""score_CD34_marker_context"": 0.105343033662698, ""score_GSE165870_bulk_support"": 0.04383339965896713, ""score_WGCNA_module_strength"": 0.24942142588686994, ""score_module_pathology_importance"": 0.14619383472133984, ""score_network_pharmacology_hit"": 0.20840240765882534}"
deterministic_jitter_358,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.989655172413793,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, CDK2, HSP90AA1, TOP2A, SYK, CHEK1, PTPN11, TERT, SIGMAR1, PTGS2, ARG1, MDM4, CD38, PRKDC, MPO, MIF, CCNB1, G6PD, GSK3B, HDAC1, AURKB, TBXAS1","{""score_AA_direction_recovery"": 0.08587059719450157, ""score_CD34_expression"": 0.14978661409157287, ""score_CD34_marker_context"": 0.11402595789059052, ""score_GSE165870_bulk_support"": 0.048402221729950456, ""score_WGCNA_module_strength"": 0.24400869714539264, ""score_module_pathology_importance"": 0.14813072757654216, ""score_network_pharmacology_hit"": 0.20977518437144968}"
deterministic_jitter_359,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9053092501368363,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, SYK, CDK4, TERT, TOP2A, CHEK1, SIGMAR1, APEX1, GSK3B, ARG1, CD38, PTGS2, PTPN11, PIK3CG, MPO, CCNB1, FLT3, HSP90AA1, TBXAS1, IGF1R, AURKB, MDM4, G6PD","{""score_AA_direction_recovery"": 0.1345355996594372, ""score_CD34_expression"": 0.10758802629567327, ""score_CD34_marker_context"": 0.13597367448606001, ""score_GSE165870_bulk_support"": 0.036643267371676565, ""score_WGCNA_module_strength"": 0.20133389787403133, ""score_module_pathology_importance"": 0.11433274450955794, ""score_network_pharmacology_hit"": 0.26959278980356377}"
deterministic_jitter_360,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9902319902319903,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, CDK2, APEX1, SYK, TOP2A, HSP90AA1, CHEK1, SIGMAR1, PTPN11, TERT, MDM4, PTGS2, CD38, ARG1, PRKDC, TP53, GSK3B, HDAC1, PGD, PIK3CG, G6PD, CCNB1, AURKB","{""score_AA_direction_recovery"": 0.13754519468731202, ""score_CD34_expression"": 0.11661006764059888, ""score_CD34_marker_context"": 0.11809297766585337, ""score_GSE165870_bulk_support"": 0.04537686099737014, ""score_WGCNA_module_strength"": 0.26185044525336965, ""score_module_pathology_importance"": 0.1280171366719722, ""score_network_pharmacology_hit"": 0.1925073170835238}"
deterministic_jitter_361,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9474969474969475,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, HSP90AA1, CDK4, APEX1, CDK2, TOP2A, CHEK1, PTPN11, SYK, PRKDC, MDM4, SIGMAR1, PTGS2, TERT, ARG1, CD38, MIF, PGD, MPO, TP53, CCNB1, G6PD, HDAC1, TBXAS1","{""score_AA_direction_recovery"": 0.12598163896570985, ""score_CD34_expression"": 0.1450477232673473, ""score_CD34_marker_context"": 0.09969617838438376, ""score_GSE165870_bulk_support"": 0.03627794017555107, ""score_WGCNA_module_strength"": 0.23975511020832932, ""score_module_pathology_importance"": 0.16954234038876217, ""score_network_pharmacology_hit"": 0.18369906860991658}"
deterministic_jitter_362,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9490968801313627,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, HSP90AA1, CDK4, APEX1, SYK, CDK2, TOP2A, CHEK1, PTPN11, SIGMAR1, MIF, TERT, MPO, CD38, PTGS2, ARG1, PRKDC, MDM4, CCNB1, GSK3B, G6PD, HDAC1, PGD, PIK3CG","{""score_AA_direction_recovery"": 0.08712109751495606, ""score_CD34_expression"": 0.17424927179008026, ""score_CD34_marker_context"": 0.11798168083644464, ""score_GSE165870_bulk_support"": 0.05375850056425471, ""score_WGCNA_module_strength"": 0.2233041146872689, ""score_module_pathology_importance"": 0.13702604791861364, ""score_network_pharmacology_hit"": 0.20655928668838172}"
deterministic_jitter_363,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9249084249084248,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, CHEK1, CDK2, APEX1, HSP90AA1, PRKDC, TOP2A, SYK, PTPN11, PTGS2, MDM4, ARG1, TP53, CD38, TERT, SIGMAR1, HDAC1, CCNB1, G6PD, MPO, PGD, TBXAS1, PIK3CG","{""score_AA_direction_recovery"": 0.14593791918096646, ""score_CD34_expression"": 0.1155953493603719, ""score_CD34_marker_context"": 0.13347671691398408, ""score_GSE165870_bulk_support"": 0.05672345331441214, ""score_WGCNA_module_strength"": 0.20220732722174234, ""score_module_pathology_importance"": 0.1647242870912539, ""score_network_pharmacology_hit"": 0.1813349469172692}"
deterministic_jitter_364,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9822660098522165,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, SYK, CDK2, TOP2A, APEX1, HSP90AA1, SIGMAR1, TERT, CHEK1, CD38, ARG1, PTPN11, PTGS2, GSK3B, MPO, CCNB1, MDM4, PRKDC, TBXAS1, AURKB, PIK3CG, G6PD, FLT3","{""score_AA_direction_recovery"": 0.14051885547720988, ""score_CD34_expression"": 0.13357270802263216, ""score_CD34_marker_context"": 0.10098729866315938, ""score_GSE165870_bulk_support"": 0.05197985774157418, ""score_WGCNA_module_strength"": 0.2217602789838996, ""score_module_pathology_importance"": 0.1265861892113426, ""score_network_pharmacology_hit"": 0.22459481190018224}"
deterministic_jitter_365,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9517704517704517,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, HSP90AA1, APEX1, CDK2, TOP2A, SYK, CHEK1, PTPN11, MDM4, SIGMAR1, PRKDC, PTGS2, TERT, CD38, MIF, ARG1, MPO, PGD, TP53, HDAC1, G6PD, CCNB1, GSK3B","{""score_AA_direction_recovery"": 0.11910704287865616, ""score_CD34_expression"": 0.14771081013684662, ""score_CD34_marker_context"": 0.12038465757128496, ""score_GSE165870_bulk_support"": 0.03378162246369409, ""score_WGCNA_module_strength"": 0.24109285413190515, ""score_module_pathology_importance"": 0.14778816713650095, ""score_network_pharmacology_hit"": 0.19013484568111205}"
deterministic_jitter_366,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9764641488779421,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, HSP90AA1, CDK4, APEX1, TOP2A, CDK2, SYK, SIGMAR1, PTPN11, CHEK1, TERT, PTGS2, CD38, ARG1, MDM4, MIF, PRKDC, CCNB1, MPO, AURKB, G6PD, PGD, TBXAS1, HDAC1","{""score_AA_direction_recovery"": 0.09546300597825486, ""score_CD34_expression"": 0.1569906765941562, ""score_CD34_marker_context"": 0.08120015211371025, ""score_GSE165870_bulk_support"": 0.048075313881527595, ""score_WGCNA_module_strength"": 0.26283497741497064, ""score_module_pathology_importance"": 0.15300150266325627, ""score_network_pharmacology_hit"": 0.20243437135412418}"
deterministic_jitter_367,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9812807881773397,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, APEX1, HSP90AA1, TOP2A, CDK2, SYK, SIGMAR1, CHEK1, PTPN11, TERT, PTGS2, CD38, ARG1, MDM4, PRKDC, CCNB1, MPO, G6PD, AURKB, TBXAS1, MIF, GSK3B, PGD","{""score_AA_direction_recovery"": 0.1321770169017572, ""score_CD34_expression"": 0.13580236600357162, ""score_CD34_marker_context"": 0.09311084255737638, ""score_GSE165870_bulk_support"": 0.04629540358511085, ""score_WGCNA_module_strength"": 0.24351606306196888, ""score_module_pathology_importance"": 0.1454654809447079, ""score_network_pharmacology_hit"": 0.20363282694550722}"
deterministic_jitter_368,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.8711843711843712,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HSP90AA1, KIT, HIF1A, APEX1, CDK4, SYK, CDK2, CHEK1, MIF, TOP2A, PRKDC, PTPN11, MDM4, SIGMAR1, MPO, HDAC1, PTGS2, CD38, PGD, TERT, TP53, ARG1, G6PD, CCNB1, GSK3B","{""score_AA_direction_recovery"": 0.08755899158297066, ""score_CD34_expression"": 0.17705003279754336, ""score_CD34_marker_context"": 0.1292996495874718, ""score_GSE165870_bulk_support"": 0.05223216235657446, ""score_WGCNA_module_strength"": 0.2354271219450288, ""score_module_pathology_importance"": 0.14285692008930573, ""score_network_pharmacology_hit"": 0.1755751216411052}"
deterministic_jitter_369,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9813902572523261,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK4, CDK2, APEX1, HSP90AA1, CHEK1, SYK, TOP2A, PTPN11, PTGS2, ARG1, TERT, SIGMAR1, PRKDC, MDM4, CD38, MPO, CCNB1, G6PD, GSK3B, TP53, MIF, TBXAS1, HDAC1","{""score_AA_direction_recovery"": 0.13341657590932224, ""score_CD34_expression"": 0.13425568518956713, ""score_CD34_marker_context"": 0.12252216345854525, ""score_GSE165870_bulk_support"": 0.05240023076352766, ""score_WGCNA_module_strength"": 0.20465665070411865, ""score_module_pathology_importance"": 0.14890663769347975, ""score_network_pharmacology_hit"": 0.2038420562814394}"
deterministic_jitter_370,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9677066228790366,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK4, HSP90AA1, APEX1, SYK, CDK2, TOP2A, CHEK1, SIGMAR1, PTPN11, CD38, PRKDC, TERT, MDM4, PTGS2, ARG1, MIF, MPO, GSK3B, CCNB1, PGD, PIK3CG, G6PD, HDAC1","{""score_AA_direction_recovery"": 0.137366610747513, ""score_CD34_expression"": 0.14859211064794192, ""score_CD34_marker_context"": 0.12453733771182902, ""score_GSE165870_bulk_support"": 0.04750918584365718, ""score_WGCNA_module_strength"": 0.22363001896752185, ""score_module_pathology_importance"": 0.12179220065322177, ""score_network_pharmacology_hit"": 0.19657253542831524}"
deterministic_jitter_371,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9058565955117679,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CHEK1, TERT, SYK, CDK4, ARG1, TOP2A, PTGS2, APEX1, MPO, PTPN11, CD38, CCNB1, SIGMAR1, HSP90AA1, GSK3B, TBXAS1, MDM4, G6PD, AR, AURKB, CDK1, PIK3CG","{""score_AA_direction_recovery"": 0.08827455433641762, ""score_CD34_expression"": 0.1306876527936764, ""score_CD34_marker_context"": 0.12463756350414945, ""score_GSE165870_bulk_support"": 0.05818533930862622, ""score_WGCNA_module_strength"": 0.1778963688363297, ""score_module_pathology_importance"": 0.1693770566782783, ""score_network_pharmacology_hit"": 0.2509414645425223}"
deterministic_jitter_372,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9507389162561576,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, HSP90AA1, CDK4, APEX1, TOP2A, CDK2, SYK, CHEK1, PTPN11, SIGMAR1, PTGS2, PRKDC, MPO, MIF, CD38, TERT, ARG1, MDM4, CCNB1, PGD, G6PD, TBXAS1, HDAC1, AURKB","{""score_AA_direction_recovery"": 0.11624193711913897, ""score_CD34_expression"": 0.16225943728732273, ""score_CD34_marker_context"": 0.09448640655109271, ""score_GSE165870_bulk_support"": 0.05334060419181217, ""score_WGCNA_module_strength"": 0.22348591299036116, ""score_module_pathology_importance"": 0.15222276526752815, ""score_network_pharmacology_hit"": 0.19796293659274405}"
deterministic_jitter_373,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9763546798029553,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, TOP2A, APEX1, TERT, CHEK1, PTPN11, SIGMAR1, PTGS2, ARG1, HSP90AA1, CD38, MDM4, GSK3B, MPO, CCNB1, G6PD, AURKB, TBXAS1, PRKDC, PIK3CG, CDK1","{""score_AA_direction_recovery"": 0.09560043249387142, ""score_CD34_expression"": 0.13023315938822316, ""score_CD34_marker_context"": 0.1186185939327437, ""score_GSE165870_bulk_support"": 0.03456494746652003, ""score_WGCNA_module_strength"": 0.22861564105891666, ""score_module_pathology_importance"": 0.15318437383821104, ""score_network_pharmacology_hit"": 0.23918285182151408}"
deterministic_jitter_374,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.9572649572649573,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, SYK, CDK4, TERT, APEX1, TOP2A, CHEK1, MPO, ARG1, HSP90AA1, SIGMAR1, CD38, PTGS2, PTPN11, GSK3B, CCNB1, TBXAS1, PIK3CG, G6PD, FLT3, AURKB, IGF1R, CDK1","{""score_AA_direction_recovery"": 0.09351284845506032, ""score_CD34_expression"": 0.1513756559509147, ""score_CD34_marker_context"": 0.12191617123823065, ""score_GSE165870_bulk_support"": 0.05397592992709566, ""score_WGCNA_module_strength"": 0.18187555229474708, ""score_module_pathology_importance"": 0.13326245228671005, ""score_network_pharmacology_hit"": 0.26408138984724144}"
deterministic_jitter_375,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9326765188834154,"CDK6, CA2, HSP90AB1, ACHE, PARP1, HIF1A, CDK4, SYK, TOP2A, KIT, SIGMAR1, CDK2, APEX1, TERT, HSP90AA1, CD38, ARG1, PTPN11, GSK3B, CHEK1, PTGS2, AURKB, CCNB1, MPO, PIK3CG, FLT3, TBXAS1, IGF1R, G6PD, MDM4","{""score_AA_direction_recovery"": 0.12710608778907218, ""score_CD34_expression"": 0.14185841910113633, ""score_CD34_marker_context"": 0.0802085660966931, ""score_GSE165870_bulk_support"": 0.050797663323088646, ""score_WGCNA_module_strength"": 0.2497960548818573, ""score_module_pathology_importance"": 0.10074925653613075, ""score_network_pharmacology_hit"": 0.2494839522720217}"
deterministic_jitter_376,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9492610837438422,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, TOP2A, TERT, APEX1, CHEK1, ARG1, PTGS2, SIGMAR1, MPO, HSP90AA1, PTPN11, CD38, CCNB1, GSK3B, TBXAS1, AURKB, MDM4, G6PD, FLT3, PIK3CG, PRKDC","{""score_AA_direction_recovery"": 0.118031896123477, ""score_CD34_expression"": 0.13739912943654503, ""score_CD34_marker_context"": 0.10267776524247549, ""score_GSE165870_bulk_support"": 0.046880266447236786, ""score_WGCNA_module_strength"": 0.19137062088920476, ""score_module_pathology_importance"": 0.15084408371872404, ""score_network_pharmacology_hit"": 0.25279623814233687}"
deterministic_jitter_377,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",29,0.9666666666666667,0.9354838709677419,0.9546798029556648,"CDK6, CA2, HSP90AB1, ACHE, PARP1, HIF1A, KIT, TOP2A, CDK4, CDK2, SYK, SIGMAR1, TERT, APEX1, HSP90AA1, PTPN11, CHEK1, PTGS2, ARG1, CD38, GSK3B, MDM4, AURKB, CCNB1, TBXAS1, G6PD, PIK3CG, FLT3, MPO, PRKDC","{""score_AA_direction_recovery"": 0.10730465402639285, ""score_CD34_expression"": 0.12428336047836674, ""score_CD34_marker_context"": 0.0881267956000717, ""score_GSE165870_bulk_support"": 0.044326642180343365, ""score_WGCNA_module_strength"": 0.27091112791852523, ""score_module_pathology_importance"": 0.1314117355656304, ""score_network_pharmacology_hit"": 0.23363568423066963}"
deterministic_jitter_378,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",28,0.9333333333333333,0.875,0.9441707717569787,"CDK6, CA2, HSP90AB1, PARP1, ACHE, HIF1A, KIT, CDK2, CDK4, SYK, CHEK1, TERT, TOP2A, APEX1, ARG1, PTGS2, PTPN11, CD38, SIGMAR1, MPO, HSP90AA1, GSK3B, CCNB1, MDM4, TBXAS1, PIK3CG, G6PD, FLT3, PRKDC, IGF1R","{""score_AA_direction_recovery"": 0.13402986921130616, ""score_CD34_expression"": 0.12195054095756429, ""score_CD34_marker_context"": 0.12952667360006165, ""score_GSE165870_bulk_support"": 0.049462072123907824, ""score_WGCNA_module_strength"": 0.17816968817014095, ""score_module_pathology_importance"": 0.13915402241923763, ""score_network_pharmacology_hit"": 0.24770713351778154}"
deterministic_jitter_379,deterministic_weight_jitter_pm25pct,"Each non-docking evidence weight multiplied by a deterministic random factor in [0.75, 1.25], then renormalized.",27,0.9,0.8181818181818182,0.945054945054945,"CDK6, CA2, HSP90AB1, PARP1, ACHE, KIT, HIF1A, CDK2, CDK4, CHEK1, TOP2A, APEX1, PTPN11, SYK, PTGS2, MDM4, HSP90AA1, TERT, ARG1, SIGMAR1, PRKDC, CD38, TP53, G6PD, CCNB1, HDAC1, TBXAS1, GSK3B, PGD, MPO","{""score_AA_direction_recovery"": 0.12271415444626739, ""score_CD34_expression"": 0.10980003478401765, ""score_CD34_marker_context"": 0.1251051106360419, ""score_GSE165870_bulk_support"": 0.03677581537053823, ""score_WGCNA_module_strength"": 0.23652482823360427, ""score_module_pathology_importance"": 0.16993089341734594, ""score_network_pharmacology_hit"": 0.19914916311218459}"
