time_ns	temperature_K	pressure_bar	density_kg_m3
78.13	299.502472	25.759451	1036.038818
78.14	300.079254	96.499565	1033.347168
78.15	299.872559	179.147232	1038.089844
78.16	302.306549	116.709473	1036.183594
78.17	300.581879	78.927887	1029.666016
78.18	300.325714	132.788925	1039.984253
78.19	300.663849	-9.214825	1033.357544
78.2	298.423737	-16.191931	1033.265381
78.21	301.044861	-235.182846	1028.310181
78.22	299.448975	-84.483849	1026.015015
78.23	299.492706	-114.387856	1029.487061
78.24	298.29953	223.815292	1039.414062
78.25	300.615997	149.361679	1033.354126
78.26	301.411469	71.233101	1029.231934
78.27	300.208282	-274.707764	1028.560059
78.28	300.22171	21.03974	1031.250122
78.29	300.377319	-84.56485	1027.155396
78.3	298.554932	65.780945	1034.751709
78.31	301.764557	-84.533211	1029.504639
78.32	299.57016	58.238113	1034.602783
78.33	301.514191	-113.051933	1030.113647
78.34	300.007294	26.213799	1032.17627
78.35	300.217926	11.445195	1036.964966
78.36	301.168945	-70.052704	1036.472778
78.37	299.615265	-82.278732	1033.133301
78.38	302.717712	-174.225876	1026.856812
78.39	300.092255	56.699512	1031.537354
78.4	300.301575	-7.628708	1029.266724
78.41	302.524414	-178.798233	1025.973877
78.42	300.952789	49.264969	1034.674316
78.43	299.439667	3.321862	1034.617798
78.44	299.07785	146.429672	1035.879517
78.45	299.680511	-34.302383	1031.877563
78.46	301.832947	145.048782	1038.531128
78.47	299.408478	191.447922	1036.98877
78.48	300.236389	109.618385	1035.477295
78.49	302.066193	126.901161	1037.869263
78.5	299.580536	110.880516	1032.337769
78.51	300.788971	33.084522	1033.411621
78.52	300.159088	151.106583	1035.891724
78.53	298.67627	63.300831	1035.268799
78.54	301.017609	-161.626099	1031.266602
78.55	300.369324	-128.310181	1028.650513
78.56	300.65509	-350.388824	1024.845215
78.57	300.462097	24.090927	1031.221191
78.58	298.658173	-44.228565	1034.78772
78.59	299.254211	-51.836483	1033.134644
78.6	301.028351	151.059189	1034.958008
78.61	300.300568	-32.894276	1028.300659
78.62	299.538513	-278.92984	1026.394409
78.63	300.862579	11.931695	1031.462158
78.64	299.237061	-261.523102	1026.289307
78.65	300.873535	162.865753	1037.858765
78.66	297.208282	-37.521713	1038.515991
78.67	302.376129	-105.747459	1031.583008
78.68	299.193024	-54.682907	1025.458862
78.69	301.490662	-3.964951	1023.573303
78.7	300.812134	-101.976837	1028.525024
78.71	300.384338	273.3909	1039.77417
78.72	298.545929	156.91304	1030.418335
78.73	300.893005	-0.2659	1027.172729
78.74	300.635284	-44.2719	1034.96521
78.75	300.091553	-19.609932	1032.753052
78.76	299.189148	-315.903259	1032.231934
78.77	300.500916	-154.063751	1024.997559
78.78	299.428558	77.064613	1037.908936
78.79	300.241241	50.654957	1039.015991
78.8	299.563477	57.103439	1026.031494
78.81	298.206543	68.965553	1033.909912
78.82	301.493011	-3.826726	1037.19751
78.83	300.933624	-39.888329	1028.690308
78.84	300.251068	-103.131691	1033.658813
78.85	298.655731	180.017563	1041.006958
78.86	300.443024	97.543671	1029.449219
78.87	299.360077	-238.842728	1030.634644
78.88	298.82428	-29.668573	1033.907837
78.89	298.34668	-316.485229	1023.252197
78.9	300.960022	1.364792	1029.844971
78.91	300.958282	63.768353	1032.751709
78.92	300.417145	210.386353	1041.289062
78.93	301.368835	153.285339	1035.520752
78.94	300.210602	-85.230034	1028.720215
78.95	298.91391	9.640292	1030.285278
78.96	300.389252	-90.575356	1035.686035
78.97	301.723297	-40.907608	1033.832642
78.98	300.461639	69.254021	1035.21936
78.99	299.926544	15.261368	1033.742065
79.0	298.631012	125.680534	1037.044556
79.01	299.914825	-29.144264	1032.520752
79.02	301.418274	14.165013	1027.529053
79.03	299.531006	-38.909794	1034.122192
79.04	300.116577	70.905952	1032.687378
79.05	300.659424	125.168182	1034.373169
79.06	298.256348	117.092155	1033.933105
79.07	299.549042	-29.279318	1035.469604
79.08	299.720886	141.384445	1038.635986
79.09	299.023163	98.075035	1040.383301
79.1	298.897186	156.131638	1038.732666
79.11	301.03772	-52.945904	1029.618042
79.12	300.818573	-105.85218	1030.250122
79.13	301.388763	14.070523	1032.666626
79.14	299.840271	186.516556	1040.213623
79.15	298.255463	-22.899193	1037.905151
79.16	300.274933	-101.607994	1030.309204
79.17	299.495697	106.283791	1036.985107
79.18	300.996948	105.003334	1029.535889
79.19	300.263977	-181.965454	1024.95752
79.2	302.495483	-91.122047	1032.212036
79.21	299.095428	-46.851379	1033.349609
79.22	299.288788	94.615089	1032.140869
79.23	301.220337	9.211034	1030.082642
79.24	299.901947	74.041313	1031.341553
79.25	299.326416	91.824585	1035.352417
79.26	299.807312	13.108218	1029.111938
79.27	299.995392	-21.795847	1032.204346
79.28	300.70343	99.884239	1039.991211
79.29	298.702209	13.822433	1033.188477
79.3	300.371674	-113.182159	1026.770874
79.31	300.456116	22.409781	1033.279419
79.32	299.865662	256.904144	1037.926147
79.33	301.924194	-111.42984	1029.795532
79.34	300.955017	-117.17218	1027.04248
79.35	298.371399	-118.105354	1027.270508
79.36	298.94281	-99.315025	1033.782349
79.37	299.38797	162.525406	1033.213745
79.38	300.197205	-32.338657	1034.228516
79.39	300.025452	72.697723	1036.550781
79.4	302.070892	-94.956604	1030.217163
79.41	300.842682	222.742844	1027.933105
79.42	300.888916	46.433056	1036.284668
79.43	299.999695	156.650589	1033.597412
79.44	300.137451	179.297668	1041.0
79.45	300.866547	112.455727	1034.216309
79.46	299.568695	-76.725044	1029.874756
79.47	300.036957	-65.994774	1031.049683
79.48	298.538971	-82.364189	1030.530518
79.49	300.715149	66.108009	1037.600342
79.5	300.626129	-4.550664	1034.419067
79.51	302.088501	222.6931	1033.687134
79.52	300.172943	45.76263	1034.316772
79.53	300.204895	-182.109573	1030.841187
79.54	301.31842	4.830569	1036.772583
79.55	301.1633	100.377907	1035.505737
79.56	299.451965	145.046158	1037.603516
79.57	300.722412	-26.403524	1028.462402
79.58	299.623962	-68.425941	1030.568726
79.59	299.246429	71.556534	1033.333862
79.6	300.356476	-233.5121	1030.590332
79.61	299.586304	-57.323273	1028.948975
79.62	299.231934	-183.192581	1025.230469
79.63	299.335297	-81.859657	1025.077393
79.64	298.837891	-170.228989	1031.084961
79.65	299.857788	49.095448	1036.88147
79.66	298.597076	102.930176	1041.234497
79.67	300.016113	14.416649	1027.685303
79.68	300.664978	-132.177567	1027.343506
79.69	301.250366	-143.411652	1030.469482
79.7	301.214508	-116.841461	1029.021851
79.71	300.232422	-90.278076	1030.914917
79.72	300.731232	-192.772202	1023.610657
79.73	298.811737	-48.87225	1030.618408
79.74	299.683716	-46.138977	1030.703247
79.75	298.739136	-108.002258	1025.294922
79.76	298.410278	-234.918945	1029.861206
79.77	298.808533	-113.599617	1028.108765
79.78	300.311493	-125.015892	1032.280762
79.79	299.333191	-27.877213	1038.314209
79.8	301.636353	-186.513245	1026.620361
79.81	300.281128	72.584419	1032.518677
79.82	299.444061	99.856415	1037.82666
79.83	300.68396	135.714233	1039.723267
79.84	299.939148	88.891136	1031.544556
79.85	297.794128	-94.742157	1034.162964
79.86	300.573547	-132.365295	1024.531494
79.87	299.79425	-199.067551	1023.067078
79.88	298.250885	-13.718259	1030.483276
79.89	299.759216	-104.224602	1035.812378
79.9	300.111877	4.427952	1031.4104
79.91	298.926941	-61.310211	1030.716309
79.92	301.878723	30.795218	1032.330811
79.93	300.504211	117.177208	1034.082397
79.94	301.241028	193.429459	1037.500488
79.95	300.199036	171.031876	1037.834351
79.96	300.395233	122.86924	1030.269897
79.97	299.635986	197.417313	1037.208008
79.98	298.959503	48.238815	1035.000732
79.99	298.303802	-103.65023	1028.840942
80.0	302.173431	217.081589	1034.809082
80.01	298.931488	-7.147537	1033.666016
80.02	299.092682	194.229141	1036.428589
80.03	300.086121	131.780701	1039.599609
80.04	299.327423	-59.521557	1030.976074
80.05	301.670074	21.449472	1033.591187
80.06	298.577179	-57.796093	1034.811646
80.07	302.034454	117.137794	1034.593994
80.08	299.767365	-65.891151	1034.281128
80.09	300.654144	-67.054207	1032.994507
80.1	298.734039	29.989227	1035.543335
80.11	298.186554	-106.089699	1027.619995
80.12	299.357635	-12.263661	1035.529419
80.13	300.15332	-71.853477	1029.151733
80.14	300.094421	-178.492203	1025.237671
80.15	298.350616	23.32222	1031.825317
80.16	299.09726	88.138771	1034.603271
80.17	300.458496	80.368835	1036.371338
80.18	300.81366	287.259552	1032.605103
80.19	298.247345	62.108929	1032.357666
80.2	299.757385	172.910522	1035.992188
80.21	301.594421	76.346657	1029.552856
80.22	300.637329	134.470413	1033.705322
80.23	299.086029	-52.438511	1027.011475
80.24	300.338715	59.480297	1037.682495
80.25	300.397217	-84.194313	1040.270386
80.26	299.221313	-211.632248	1025.60791
80.27	297.51886	-65.612175	1029.291992
80.28	299.305725	-7.869009	1034.13501
80.29	299.077271	39.6367	1033.909668
80.3	299.211945	-63.496719	1037.202148
80.31	300.746399	69.696831	1030.59082
80.32	301.625031	-61.04575	1031.673218
80.33	301.046661	95.631462	1036.43689
80.34	299.379059	-52.271099	1031.338135
80.35	299.562683	-75.302872	1026.936768
80.36	299.077057	-13.976204	1032.197876
80.37	301.007202	236.254562	1039.881836
80.38	299.312958	-101.141319	1034.478027
80.39	299.507812	91.449646	1035.756592
80.4	300.400055	-10.652042	1035.345093
80.41	299.569824	60.107067	1031.365967
80.42	298.204712	-97.66806	1028.965454
80.43	300.674774	-62.223831	1028.7854
80.44	298.818237	36.595245	1031.379761
80.45	299.783112	25.989904	1028.873779
80.46	299.949921	137.201294	1038.754761
80.47	299.187897	-62.353836	1032.100464
80.48	300.067596	-92.020416	1027.153442
80.49	300.758514	62.18309	1035.520142
80.5	300.562317	25.876047	1034.374756
80.51	301.726318	-35.002262	1034.616211
80.52	300.334229	-126.822937	1026.741577
80.53	298.031128	-114.881981	1032.408203
80.54	298.908234	80.954117	1035.353394
80.55	298.609589	-68.613335	1033.321045
80.56	300.251953	107.424164	1035.552612
80.57	301.635956	54.510761	1035.512329
80.58	301.367798	-302.148682	1027.45813
80.59	300.341125	176.126419	1034.335449
80.6	302.416504	3.38739	1034.468628
80.61	301.091766	32.030563	1029.160156
80.62	300.009247	-56.629246	1038.786987
80.63	300.479095	107.367928	1039.899292
80.64	299.087036	37.988827	1031.492798
80.65	300.209991	-148.549637	1028.033325
80.66	299.69342	-119.052162	1025.314697
80.67	300.937836	-128.135727	1025.724976
80.68	299.823883	-54.629009	1032.540161
80.69	298.762695	58.433487	1032.092285
80.7	299.436096	180.224686	1036.230225
80.71	299.034943	163.11235	1033.185303
80.72	298.471313	-152.963104	1029.880371
80.73	300.087585	60.099155	1029.02771
80.74	299.886475	-91.582336	1029.489258
80.75	298.531311	68.044868	1035.227417
80.76	299.386292	-102.658165	1032.00769
80.77	298.399323	-213.589157	1027.001221
80.78	298.245758	-62.959225	1036.467896
80.79	299.071472	-75.932732	1032.002563
80.8	300.12384	99.553589	1036.638306
80.81	298.478149	-9.745291	1034.538208
80.82	301.491974	8.909201	1029.768188
80.83	298.303284	33.642792	1030.885986
80.84	299.878754	-111.433228	1032.531738
80.85	299.715485	-14.314536	1027.821533
80.86	300.105499	-137.070938	1033.513306
80.87	300.733917	56.348419	1034.715088
80.88	303.828217	13.549563	1034.715088
80.89	302.176422	98.218201	1035.650146
80.9	300.504242	35.371613	1027.906616
80.91	299.384918	-104.63401	1029.537231
80.92	298.511719	115.272583	1030.506348
80.93	298.667633	87.164589	1031.488037
80.94	300.237305	32.822842	1030.617065
80.95	300.142181	-45.459644	1032.089478
80.96	298.111267	-101.922173	1028.845947
80.97	299.581573	-90.197716	1030.255127
80.98	299.595123	-26.612333	1030.555542
80.99	300.091217	-85.806488	1026.580078
81.0	301.324524	175.307114	1033.842041
81.01	300.907654	41.20417	1032.761108
81.02	300.405334	-111.571953	1029.837402
81.03	300.767395	-137.129669	1030.18689
81.04	299.426208	-182.184067	1036.122681
81.05	301.853607	-146.82338	1031.169922
81.06	300.129517	37.140514	1035.886108
81.07	299.571106	-194.929672	1028.802368
81.08	299.862427	150.444458	1030.162842
81.09	301.474792	55.646912	1031.520386
81.1	300.221771	-83.38237	1028.642822
81.11	301.262054	-215.853317	1025.005981
81.12	299.036591	56.327129	1034.766724
81.13	299.654114	-42.819622	1023.517761
81.14	298.966492	-104.241241	1033.440796
81.15	298.045441	-171.886734	1028.500977
81.16	300.490692	-113.57235	1029.986206
81.17	299.529968	-157.582565	1028.518799
81.18	300.611572	2.649617	1029.814575
81.19	299.548309	24.368441	1031.694946
81.2	302.671814	-26.74015	1028.690552
81.21	299.59964	-14.008235	1030.248413
81.22	300.734009	124.349449	1040.126343
81.23	299.460632	212.480774	1033.78064
81.24	300.160767	-8.655948	1029.782959
81.25	299.700836	-149.50737	1027.139648
81.26	299.537567	-92.107735	1030.350464
81.27	301.866425	-146.895615	1031.983398
81.28	301.06665	57.436569	1031.946533
81.29	298.649048	122.281868	1034.983887
81.3	302.016174	-15.987697	1031.095825
81.31	300.180206	-28.947794	1036.117676
81.32	301.037445	-102.514832	1030.433105
81.33	298.411102	-79.699745	1034.207031
81.34	300.4617	117.060661	1035.547852
81.35	301.129791	-82.804436	1031.939819
81.36	300.527679	6.156576	1034.369629
81.37	299.492645	-84.789833	1031.253296
81.38	299.585052	-46.039516	1028.336426
81.39	299.898071	138.29985	1035.156372
81.4	298.823425	89.645348	1035.926514
81.41	299.857483	178.004028	1036.063354
81.42	299.870331	106.648926	1037.072266
81.43	301.745544	73.461182	1030.811401
81.44	299.436615	-137.909866	1031.699707
81.45	300.576477	-170.523682	1025.864502
81.46	298.564331	-131.081467	1027.868286
81.47	299.134735	-46.538937	1030.045776
81.48	299.758209	-67.413475	1030.4823
81.49	298.854462	70.008339	1032.874023
81.5	301.019196	20.49382	1033.047729
81.51	300.696808	85.654564	1037.290161
81.52	300.042206	-111.141563	1033.3479
81.53	298.361328	13.192721	1028.184448
81.54	299.223572	31.472466	1030.719238
81.55	299.437744	-370.275055	1025.473267
81.56	300.149841	63.285122	1027.971191
81.57	299.433746	106.777832	1038.977417
81.58	301.913727	-87.224945	1027.005493
81.59	299.606506	20.59062	1035.07251
81.6	299.850525	-5.311813	1036.289307
81.61	300.66626	-0.891721	1034.421387
81.62	299.151703	-1.438286	1033.00354
81.63	299.388824	-46.969604	1036.87561
81.64	299.920074	108.728783	1037.285156
81.65	298.045013	-44.542385	1034.188232
81.66	298.442505	152.385376	1037.206421
81.67	299.467926	-8.158071	1028.48645
81.68	300.557861	157.199036	1031.175293
81.69	300.3078	-20.982267	1031.729736
81.7	298.88559	-250.737793	1032.036377
81.71	300.349518	117.253876	1036.015991
81.72	300.557739	81.334343	1036.381226
81.73	299.470703	-73.010529	1031.227783
81.74	299.632233	105.326996	1034.565918
81.75	298.555634	-85.381905	1033.4823
81.76	298.614441	-44.101307	1028.433472
81.77	301.169067	210.120789	1036.744141
81.78	300.513275	96.688438	1039.234253
81.79	300.829193	-70.488083	1034.733887
81.8	297.478149	-54.906616	1034.019043
81.81	298.651611	85.898109	1029.777466
81.82	299.184021	32.911625	1033.449707
81.83	298.238251	-27.534945	1023.892151
81.84	297.764984	-123.191963	1027.276855
81.85	298.953522	-163.370499	1025.22522
81.86	301.874878	-78.33506	1033.964355
81.87	301.235565	208.393799	1038.885132
81.88	302.573059	-108.351418	1025.962646
81.89	299.029724	47.330582	1029.419678
81.9	299.789948	9.825089	1035.43457
81.91	300.354279	115.854858	1034.908325
81.92	299.538391	24.435034	1034.271729
81.93	300.515625	-28.424273	1028.892578
81.94	300.302032	-223.399597	1030.476929
81.95	299.589844	-101.221718	1030.997559
81.96	299.370941	-127.596252	1029.860718
81.97	298.034454	12.720508	1032.543579
81.98	300.226959	-76.956352	1031.331665
81.99	299.972504	66.277245	1030.439575
82.0	299.52356	105.730507	1039.463745
82.01	300.490082	44.62854	1027.565063
82.02	298.89978	-152.211075	1029.971191
82.03	300.377014	186.190201	1039.140747
82.04	301.793976	90.167908	1036.772583
82.05	302.410248	111.387978	1034.18396
82.06	298.419434	-20.457777	1031.07373
82.07	299.519012	-88.235954	1027.438599
82.08	299.568329	137.662292	1031.491211
82.09	298.495667	193.452148	1037.898193
82.1	298.974579	54.355915	1029.067383
82.11	298.293274	-203.792343	1035.859497
82.12	300.989441	239.650131	1041.619629
82.13	298.831512	-39.369133	1032.807983
82.14	300.003662	-200.224854	1028.446533
82.15	301.538208	-99.785522	1026.946533
82.16	299.558136	33.200466	1037.507324
82.17	297.878113	-186.906555	1033.137573
82.18	299.617065	-89.690239	1031.249268
82.19	299.481903	140.615158	1039.107788
82.2	298.763245	-86.544701	1026.291138
82.21	299.227814	-3.390472	1034.042358
82.22	300.050262	270.095734	1037.275269
82.23	300.834808	94.496857	1036.188477
82.24	300.994568	97.031616	1036.541138
82.25	300.496155	50.235474	1032.005981
82.26	298.863617	-87.949638	1030.373413
82.27	300.694336	140.798141	1035.065674
82.28	298.893555	62.558167	1038.767822
82.29	298.306335	-87.936523	1033.357056
82.3	301.418579	-63.705582	1025.484741
82.31	300.76239	13.783185	1031.523071
82.32	300.06076	106.220238	1034.965942
82.33	298.729584	75.622765	1035.306152
82.34	298.910339	-55.55022	1027.126709
82.35	300.275787	59.664734	1039.262939
82.36	301.265564	151.496597	1039.280396
82.37	299.764099	150.519165	1036.349976
82.38	299.844757	-59.326679	1032.873169
82.39	300.742798	-35.925983	1030.516235
82.4	299.038513	67.246506	1036.012329
82.41	300.986115	118.24865	1031.349243
82.42	300.985535	30.84281	1032.0271
82.43	300.056396	37.176136	1037.661377
82.44	298.070923	193.275146	1039.986694
82.45	297.389893	-18.513763	1037.006714
82.46	300.972534	39.086613	1034.297363
82.47	299.617065	240.858932	1034.92627
82.48	300.27597	376.386475	1044.278564
82.49	297.842346	-118.553589	1022.681641
82.5	298.399872	-40.272175	1031.642334
82.51	300.610168	210.314163	1035.275391
82.52	299.762451	-18.690079	1034.174072
82.53	300.839447	68.446053	1032.710938
82.54	299.772186	17.960806	1035.06665
82.55	299.929321	127.814575	1033.146851
82.56	300.611298	110.066154	1032.744019
82.57	298.440063	-23.791382	1034.567261
82.58	300.726868	127.948769	1035.222046
82.59	300.640472	40.064369	1029.29126
82.6	299.43869	-144.255615	1032.168213
82.61	301.184448	193.525192	1037.923706
82.62	302.094666	22.219383	1037.501221
82.63	298.518188	46.650208	1037.157104
82.64	300.872955	-40.76733	1031.86792
82.65	301.050537	34.181347	1033.349854
82.66	298.66095	90.117592	1037.014771
82.67	301.408875	122.882668	1040.833984
82.68	298.782104	100.428619	1034.840332
82.69	300.57016	110.884277	1036.177246
82.7	300.474854	-97.131371	1029.680664
82.71	298.984161	107.182579	1031.981934
82.72	300.410492	-141.828629	1028.623047
82.73	297.863495	31.888266	1031.439331
82.74	300.305298	-157.80452	1027.130493
82.75	300.014587	53.460743	1035.876831
82.76	300.154968	121.457176	1032.777588
82.77	301.454742	3.785105	1027.073364
82.78	298.400146	114.013298	1034.691895
82.79	301.558289	71.226585	1027.813354
82.8	301.447357	-59.522633	1029.295288
82.81	300.874054	111.779381	1038.056519
82.82	300.194214	104.586678	1033.630005
82.83	300.881683	-69.615837	1030.969116
82.84	301.086334	35.324848	1036.580566
82.85	300.941071	25.973696	1028.087524
82.86	300.355957	146.545883	1033.449463
82.87	300.501678	161.062744	1037.644775
82.88	300.943451	-93.893677	1029.007812
82.89	299.419983	107.61203	1036.65332
82.9	302.341248	83.015923	1035.426636
82.91	298.965424	147.547943	1041.165039
82.92	300.078552	251.509354	1040.453491
82.93	300.285309	185.595627	1039.730347
82.94	301.144104	122.71064	1035.788818
82.95	301.242126	-151.551346	1028.340576
82.96	300.388977	-47.036572	1028.710083
82.97	300.836151	73.822876	1036.866821
82.98	299.747192	178.672653	1033.061401
82.99	299.324554	-106.818024	1029.586548
83.0	298.18631	-188.387527	1023.358704
83.01	299.870483	72.456963	1040.229248
83.02	301.434814	-90.130699	1032.147583
83.03	300.329376	44.528278	1034.834351
83.04	299.994598	129.964828	1030.303711
83.05	301.02951	53.056652	1031.832642
83.06	300.502808	48.860947	1035.402832
83.07	299.836578	113.628845	1030.057739
83.08	298.517273	-41.363708	1027.820435
83.09	299.393433	130.670395	1039.342773
83.1	300.72821	-66.321724	1032.509888
83.11	299.799927	-90.071251	1029.447876
83.12	297.830811	-89.442055	1031.50415
83.13	302.135773	126.509735	1040.277954
83.14	298.896149	-114.833801	1034.423584
83.15	298.733673	-75.425171	1029.681641
83.16	298.114777	-14.138721	1035.113037
83.17	300.505249	7.564245	1032.08313
83.18	299.278534	32.183048	1032.866699
83.19	299.532379	116.377502	1038.510498
83.2	299.855896	-2.627636	1031.442749
83.21	300.164764	-29.673777	1031.91272
83.22	299.958649	-82.758514	1037.192261
83.23	301.706329	-120.56295	1026.920898
83.24	300.047241	-167.16217	1028.586182
83.25	299.176849	-34.371906	1034.540161
83.26	298.910675	-213.724243	1024.487549
83.27	300.2099	-16.82976	1035.847412
83.28	301.112274	108.172569	1040.940918
83.29	300.157654	118.765968	1038.184937
83.3	298.977203	-150.325256	1024.051636
83.31	300.056854	34.961884	1035.842896
83.32	299.438995	-55.01355	1030.167603
83.33	299.501953	133.481583	1034.737549
83.34	301.253662	107.722923	1036.864624
83.35	301.306946	40.322178	1039.424072
83.36	298.98407	-33.033192	1033.443237
83.37	300.658142	-49.214069	1025.70874
83.38	297.891602	-56.201298	1030.840088
83.39	300.49823	-46.159546	1030.738159
83.4	299.974335	-71.561592	1030.750854
83.41	299.587341	-50.657658	1033.703857
83.42	299.549194	73.549919	1035.585571
83.43	301.490906	70.475166	1031.65564
83.44	301.856171	-181.657852	1033.268921
83.45	301.278992	111.641212	1031.363525
83.46	300.694855	181.112991	1038.117676
83.47	300.203949	-178.789429	1023.384399
83.48	300.582764	19.114166	1029.609131
83.49	299.27713	0.979889	1032.959351
83.5	300.008667	-32.333118	1027.233765
83.51	297.983307	150.430405	1038.094116
83.52	301.078613	4.417796	1035.203857
83.53	300.989716	47.079952	1036.305054
83.54	301.528473	-301.523285	1025.243774
83.55	299.750824	-389.204254	1021.718323
83.56	302.116791	-164.085953	1028.61792
83.57	304.105896	58.479565	1035.439453
83.58	298.955444	-11.985127	1035.709229
83.59	298.951935	-38.364349	1033.865723
83.6	299.023499	-57.010956	1033.337769
83.61	300.584045	59.242687	1027.830566
83.62	299.079132	-77.56546	1029.700195
83.63	299.794342	-143.222565	1028.858154
83.64	298.846191	-220.30452	1028.409912
83.65	301.207733	-180.757065	1033.141235
83.66	299.815521	-7.337209	1032.286377
83.67	299.421997	91.824974	1036.861694
83.68	299.811554	-204.002197	1029.963989
83.69	298.647919	180.644119	1035.681396
83.7	299.60144	-95.504303	1031.1875
83.71	299.980804	42.328068	1031.348511
83.72	300.775757	-70.814232	1031.708008
83.73	300.476746	-375.468384	1024.935059
83.74	299.694	-100.70752	1026.751709
83.75	301.40918	-87.210663	1031.276733
83.76	298.481079	94.767662	1030.790161
83.77	300.071594	-29.669363	1034.734375
83.78	300.11676	128.966034	1027.398682
83.79	300.858276	-48.530991	1032.215332
83.8	300.059937	215.252686	1038.825073
83.81	298.977478	-110.001503	1033.654663
83.82	299.350067	-96.080437	1032.357178
83.83	299.866028	69.118385	1032.923218
83.84	299.419312	28.670021	1031.279053
83.85	300.21936	95.01133	1032.057739
83.86	300.970428	57.257252	1039.047729
83.87	300.921661	87.080421	1035.850342
83.88	300.973114	-69.276794	1029.138672
83.89	297.808105	-14.22934	1033.409058
83.9	300.60556	65.39669	1030.438965
83.91	299.846008	-73.843277	1031.687378
83.92	299.226715	-17.589432	1032.488037
83.93	301.228485	306.329315	1040.746582
83.94	300.732666	55.205322	1033.869141
83.95	299.689331	-203.926315	1029.001709
83.96	299.385071	-166.792526	1026.619019
83.97	299.174164	-119.104195	1032.877441
83.98	299.893433	-127.348885	1030.838501
83.99	300.0383	-10.330467	1027.326538
84.0	299.864044	-90.100624	1029.475952
84.01	299.762115	-4.365496	1032.838257
84.02	298.773163	-184.366287	1026.425537
84.03	299.258545	50.204021	1034.605957
84.04	300.912262	-72.543251	1028.381592
84.05	300.503784	11.932492	1034.348755
84.06	300.533173	-137.449448	1029.176514
84.07	299.788422	88.937416	1039.742798
84.08	301.267029	-157.258057	1028.493652
84.09	297.880981	-37.870926	1033.334473
84.1	302.117249	65.074753	1035.802979
84.11	299.976471	-58.922974	1028.274902
84.12	301.102997	-336.359009	1033.873413
84.13	300.442383	39.488247	1031.735596
84.14	298.65567	229.942139	1034.384277
84.15	299.516144	48.954395	1035.276733
84.16	299.953278	44.906067	1033.431885
84.17	300.706879	73.684967	1034.271973
84.18	299.015442	-109.275002	1033.121582
84.19	299.586029	-176.298843	1028.199951
84.2	299.686432	-0.908641	1036.764038
84.21	299.455078	140.65831	1037.500488
84.22	300.414459	100.326202	1036.363281
84.23	298.672852	-37.08329	1033.075317
84.24	303.583405	17.223749	1030.424683
84.25	300.648163	110.676064	1036.901855
84.26	300.80896	62.899567	1030.965942
84.27	299.517914	50.137508	1033.836548
84.28	301.313049	124.864075	1035.31543
84.29	298.059967	-3.258587	1027.741455
84.3	299.507965	-88.37632	1029.238037
84.31	298.664276	-93.286011	1026.399658
84.32	298.962708	44.815063	1035.915527
84.33	298.401062	123.162018	1038.414185
84.34	299.738129	-216.287125	1028.220947
84.35	300.49646	48.320087	1025.644775
84.36	300.255219	-112.367004	1030.112061
84.37	298.941254	-118.85556	1040.189819
84.38	299.377808	81.542725	1039.123657
84.39	298.980408	175.677368	1033.010742
84.4	300.792145	97.02993	1036.32373
84.41	301.281708	9.90179	1032.122803
84.42	300.201019	-79.958641	1032.244629
84.43	300.530548	-22.231817	1032.443115
84.44	298.43515	77.825012	1037.875366
84.45	298.272552	195.94519	1035.196655
84.46	298.798553	96.466064	1034.806519
84.47	299.55661	150.273666	1032.863037
84.48	300.124115	21.549383	1034.336304
84.49	299.536652	217.943054	1037.38208
84.5	298.325287	69.595551	1034.676392
84.51	300.141388	-20.800642	1027.782593
84.52	301.311646	24.913818	1032.812744
84.53	299.775146	-301.753174	1026.428955
84.54	301.938538	294.115234	1039.217651
84.55	298.43573	11.187537	1034.516357
84.56	300.616272	26.806427	1037.108765
84.57	299.329529	46.894699	1031.816284
84.58	298.216095	-93.519493	1029.66394
84.59	298.457214	83.790962	1031.606445
84.6	301.200134	-50.268204	1025.432495
84.61	300.043762	42.549458	1038.227783
84.62	298.9487	93.522919	1032.562012
84.63	297.787048	-66.892693	1033.358154
84.64	298.50824	110.807007	1030.712891
84.65	300.098541	-303.369141	1028.318848
84.66	299.73587	-58.384502	1030.845703
84.67	299.044342	-86.996056	1029.095947
84.68	300.582611	197.107422	1026.747681
84.69	299.413574	169.555969	1041.797852
84.7	299.585144	-7.165691	1031.577026
84.71	299.410309	-82.768974	1032.297485
84.72	298.908691	34.988964	1036.312744
84.73	299.362915	-54.471722	1028.949219
84.74	298.713684	-85.73658	1028.322266
84.75	299.617249	-29.547285	1033.588501
84.76	302.280548	240.688599	1034.03125
84.77	299.934235	-6.399284	1034.706299
84.78	300.647614	97.507057	1036.462036
84.79	299.273804	-154.166153	1028.360474
84.8	297.986298	74.074516	1030.773682
84.81	298.379517	235.000778	1040.994019
84.82	300.339935	34.663605	1040.03772
84.83	298.728485	92.166862	1030.328369
84.84	301.922638	-30.17347	1028.208252
84.85	299.696014	-33.052685	1030.39978
84.86	298.194519	-68.735374	1033.995483
84.87	299.976959	-10.260941	1026.866577
84.88	300.230103	26.504427	1032.869995
84.89	299.528351	174.204422	1043.175415
84.9	298.115814	-80.011971	1026.192383
84.91	301.550629	112.917015	1029.580444
84.92	301.800598	100.003265	1039.174438
84.93	298.598389	-5.711273	1038.611694
84.94	300.089752	46.00362	1038.30481
