time_ns	protein_sasa_nm2	protein_sasa_output_group_nm2
11.53	328.749	328.749
11.54	331.042	331.042
11.55	331.908	331.908
11.56	330.455	330.455
11.57	331.454	331.454
11.58	331.81	331.81
11.59	332.557	332.557
11.6	330.228	330.228
11.61	332.845	332.845
11.62	331.728	331.728
11.63	331.812	331.812
11.64	329.814	329.814
11.65	334.679	334.679
11.66	331.748	331.748
11.67	331.972	331.972
11.68	332.148	332.148
11.69	329.154	329.154
11.7	332.332	332.332
11.71	331.695	331.695
11.72	331.122	331.122
11.73	331.517	331.517
11.74	332.48	332.48
11.75	331.697	331.697
11.76	329.854	329.854
11.77	333.854	333.854
11.78	333.328	333.328
11.79	335.4	335.4
11.8	332.506	332.506
11.81	329.751	329.751
11.82	328.207	328.207
11.83	330.424	330.424
11.84	331.652	331.652
11.85	330.676	330.676
11.86	332.507	332.507
11.87	330.352	330.352
11.88	332.361	332.361
11.89	330.964	330.964
11.9	331.783	331.783
11.91	329.445	329.445
11.92	326.978	326.978
11.93	332.118	332.118
11.94	333.115	333.115
11.95	329.058	329.058
11.96	330.43	330.43
11.97	330.398	330.398
11.98	333.053	333.053
11.99	331.516	331.516
12.0	331.09	331.09
12.01	331.101	331.101
12.02	330.978	330.978
12.03	327.946	327.946
12.04	327.388	327.388
12.05	336.825	336.825
12.06	331.882	331.882
12.07	333.649	333.649
12.08	334.103	334.103
12.09	330.998	330.998
12.1	334.449	334.449
12.11	334.107	334.107
12.12	334.584	334.584
12.13	331.185	331.185
12.14	330.843	330.843
12.15	332.524	332.524
12.16	334.161	334.161
12.17	326.612	326.612
12.18	330.112	330.112
12.19	330.11	330.11
12.2	329.139	329.139
12.21	329.741	329.741
12.22	332.715	332.715
12.23	332.353	332.353
12.24	327.842	327.842
12.25	327.784	327.784
12.26	328.121	328.121
12.27	329.051	329.051
12.28	332.1	332.1
12.29	332.0	332.0
12.3	325.997	325.997
12.31	331.058	331.058
12.32	332.49	332.49
12.33	329.294	329.294
12.34	327.573	327.573
12.35	327.278	327.278
12.36	326.756	326.756
12.37	328.214	328.214
12.38	332.341	332.341
12.39	329.264	329.264
12.4	325.85	325.85
12.41	326.436	326.436
12.42	329.798	329.798
12.43	329.021	329.021
12.44	328.617	328.617
12.45	329.538	329.538
12.46	327.059	327.059
12.47	329.16	329.16
12.48	325.121	325.121
12.49	323.779	323.779
12.5	329.197	329.197
12.51	326.768	326.768
12.52	329.329	329.329
12.53	327.58	327.58
12.54	326.222	326.222
12.55	324.856	324.856
12.56	328.248	328.248
12.57	329.427	329.427
12.58	327.647	327.647
12.59	326.026	326.026
12.6	323.533	323.533
12.61	327.641	327.641
12.62	327.559	327.559
12.63	328.63	328.63
12.64	328.941	328.941
12.65	328.668	328.668
12.66	328.486	328.486
12.67	327.016	327.016
12.68	329.724	329.724
12.69	330.051	330.051
12.7	328.111	328.111
12.71	326.806	326.806
12.72	328.382	328.382
12.73	327.705	327.705
12.74	329.547	329.547
12.75	326.889	326.889
12.76	324.429	324.429
12.77	325.521	325.521
12.78	324.02	324.02
12.79	328.056	328.056
12.8	324.763	324.763
12.81	323.012	323.012
12.82	325.526	325.526
12.83	325.859	325.859
12.84	326.608	326.608
12.85	324.709	324.709
12.86	323.113	323.113
12.87	326.009	326.009
12.88	328.618	328.618
12.89	322.595	322.595
12.9	322.087	322.087
12.91	323.89	323.89
12.92	326.016	326.016
12.93	326.157	326.157
12.94	328.15	328.15
12.95	331.781	331.781
12.96	326.363	326.363
12.97	328.745	328.745
12.98	328.428	328.428
12.99	332.162	332.162
13.0	328.244	328.244
13.01	333.846	333.846
13.02	332.046	332.046
13.03	327.907	327.907
13.04	329.657	329.657
13.05	329.394	329.394
13.06	332.483	332.483
13.07	330.627	330.627
13.08	334.369	334.369
13.09	328.328	328.328
13.1	332.957	332.957
13.11	333.57	333.57
13.12	334.305	334.305
13.13	334.372	334.372
13.14	333.259	333.259
13.15	332.535	332.535
13.16	331.217	331.217
13.17	334.553	334.553
13.18	332.493	332.493
13.19	340.832	340.832
13.2	333.196	333.196
13.21	333.404	333.404
13.22	337.792	337.792
13.23	333.605	333.605
13.24	330.122	330.122
13.25	336.94	336.94
13.26	332.464	332.464
13.27	330.041	330.041
13.28	328.549	328.549
13.29	331.268	331.268
13.3	329.063	329.063
13.31	327.48	327.48
13.32	329.509	329.509
13.33	328.804	328.804
13.34	330.804	330.804
13.35	334.09	334.09
13.36	336.428	336.428
13.37	335.617	335.617
13.38	338.316	338.316
13.39	334.431	334.431
13.4	335.708	335.708
13.41	333.344	333.344
13.42	333.291	333.291
13.43	332.487	332.487
13.44	331.055	331.055
13.45	332.49	332.49
13.46	328.836	328.836
13.47	328.477	328.477
13.48	332.379	332.379
13.49	330.962	330.962
13.5	328.543	328.543
13.51	330.82	330.82
13.52	334.104	334.104
13.53	331.629	331.629
13.54	331.675	331.675
13.55	332.297	332.297
13.56	330.559	330.559
13.57	332.207	332.207
13.58	331.06	331.06
13.59	328.349	328.349
13.6	328.166	328.166
13.61	326.281	326.281
13.62	325.647	325.647
13.63	325.262	325.262
13.64	323.776	323.776
13.65	326.572	326.572
13.66	327.674	327.674
13.67	324.902	324.902
13.68	321.333	321.333
13.69	330.6	330.6
13.7	329.407	329.407
13.71	332.667	332.667
13.72	327.62	327.62
13.73	329.313	329.313
13.74	330.345	330.345
13.75	328.793	328.793
13.76	326.527	326.527
13.77	330.785	330.785
13.78	330.393	330.393
13.79	332.77	332.77
13.8	329.388	329.388
13.81	330.226	330.226
13.82	332.553	332.553
13.83	329.52	329.52
13.84	326.993	326.993
13.85	332.681	332.681
13.86	330.33	330.33
13.87	327.041	327.041
13.88	331.395	331.395
13.89	334.357	334.357
13.9	329.883	329.883
13.91	331.641	331.641
13.92	330.954	330.954
13.93	331.287	331.287
13.94	330.516	330.516
13.95	332.231	332.231
13.96	333.611	333.611
13.97	330.821	330.821
13.98	328.862	328.862
13.99	333.13	333.13
14.0	332.134	332.134
14.01	332.063	332.063
14.02	326.719	326.719
14.03	328.685	328.685
14.04	331.008	331.008
14.05	326.24	326.24
14.06	330.314	330.314
14.07	330.889	330.889
14.08	328.637	328.637
14.09	326.555	326.555
14.1	330.558	330.558
14.11	327.728	327.728
14.12	325.368	325.368
14.13	323.627	323.627
14.14	324.172	324.172
14.15	322.701	322.701
14.16	328.238	328.238
14.17	325.023	325.023
14.18	327.636	327.636
14.19	325.26	325.26
14.2	329.631	329.631
14.21	326.758	326.758
14.22	330.689	330.689
14.23	327.837	327.837
14.24	328.253	328.253
14.25	321.302	321.302
14.26	329.001	329.001
14.27	327.794	327.794
14.28	323.772	323.772
14.29	329.469	329.469
14.3	329.77	329.77
14.31	325.971	325.971
14.32	322.823	322.823
14.33	325.033	325.033
14.34	322.902	322.902
14.35	327.258	327.258
14.36	328.559	328.559
14.37	326.577	326.577
14.38	324.463	324.463
14.39	332.312	332.312
14.4	326.665	326.665
14.41	327.398	327.398
14.42	326.263	326.263
14.43	326.38	326.38
14.44	327.43	327.43
14.45	328.045	328.045
14.46	326.73	326.73
14.47	328.196	328.196
14.48	329.42	329.42
14.49	327.688	327.688
14.5	327.075	327.075
14.51	326.572	326.572
14.52	325.026	325.026
14.53	330.283	330.283
14.54	327.686	327.686
14.55	328.329	328.329
14.56	333.831	333.831
14.57	334.737	334.737
14.58	335.031	335.031
14.59	332.459	332.459
14.6	333.469	333.469
14.61	331.628	331.628
14.62	332.434	332.434
14.63	329.966	329.966
14.64	331.309	331.309
14.65	335.535	335.535
14.66	329.793	329.793
14.67	327.843	327.843
14.68	329.974	329.974
14.69	332.002	332.002
14.7	332.891	332.891
14.71	333.103	333.103
14.72	333.266	333.266
14.73	333.709	333.709
14.74	327.863	327.863
14.75	332.87	332.87
14.76	330.737	330.737
14.77	331.94	331.94
14.78	332.953	332.953
14.79	330.023	330.023
14.8	333.905	333.905
14.81	331.927	331.927
14.82	328.378	328.378
14.83	327.459	327.459
14.84	328.744	328.744
14.85	329.271	329.271
14.86	330.044	330.044
14.87	330.083	330.083
14.88	328.609	328.609
14.89	328.642	328.642
14.9	327.867	327.867
14.91	327.041	327.041
14.92	324.1	324.1
14.93	326.117	326.117
14.94	327.86	327.86
14.95	325.779	325.779
14.96	324.854	324.854
14.97	329.304	329.304
14.98	330.132	330.132
14.99	327.418	327.418
15.0	331.858	331.858
15.01	325.276	325.276
15.02	327.866	327.866
15.03	327.073	327.073
15.04	324.931	324.931
15.05	324.709	324.709
15.06	327.74	327.74
15.07	330.501	330.501
15.08	329.677	329.677
15.09	331.319	331.319
15.1	328.07	328.07
15.11	336.596	336.596
15.12	335.219	335.219
15.13	331.885	331.885
15.14	332.665	332.665
15.15	329.91	329.91
15.16	330.333	330.333
15.17	328.614	328.614
15.18	330.527	330.527
15.19	328.105	328.105
15.2	330.608	330.608
15.21	335.108	335.108
15.22	329.944	329.944
15.23	326.72	326.72
15.24	330.855	330.855
15.25	329.86	329.86
15.26	331.273	331.273
15.27	331.169	331.169
15.28	327.684	327.684
15.29	329.094	329.094
15.3	330.759	330.759
15.31	333.81	333.81
15.32	332.631	332.631
15.33	331.341	331.341
15.34	329.839	329.839
15.35	332.37	332.37
15.36	329.791	329.791
15.37	329.121	329.121
15.38	331.846	331.846
15.39	331.11	331.11
15.4	330.271	330.271
15.41	336.899	336.899
15.42	327.595	327.595
15.43	331.22	331.22
15.44	329.284	329.284
15.45	326.439	326.439
15.46	323.571	323.571
15.47	328.305	328.305
15.48	329.204	329.204
15.49	323.398	323.398
15.5	327.246	327.246
15.51	329.212	329.212
15.52	322.316	322.316
15.53	326.162	326.162
15.54	329.536	329.536
15.55	328.017	328.017
15.56	323.651	323.651
15.57	324.635	324.635
15.58	326.695	326.695
15.59	326.478	326.478
15.6	326.247	326.247
15.61	329.274	329.274
15.62	323.8	323.8
15.63	327.076	327.076
15.64	323.667	323.667
15.65	326.408	326.408
15.66	325.991	325.991
15.67	329.406	329.406
15.68	328.484	328.484
15.69	324.26	324.26
15.7	327.601	327.601
15.71	329.043	329.043
15.72	328.338	328.338
15.73	327.728	327.728
15.74	323.48	323.48
15.75	328.554	328.554
15.76	330.671	330.671
15.77	324.719	324.719
15.78	329.677	329.677
15.79	326.137	326.137
15.8	326.194	326.194
15.81	329.284	329.284
15.82	327.414	327.414
15.83	327.574	327.574
15.84	326.701	326.701
15.85	324.974	324.974
15.86	327.769	327.769
15.87	328.405	328.405
15.88	332.962	332.962
15.89	325.862	325.862
15.9	324.045	324.045
15.91	327.604	327.604
15.92	325.384	325.384
15.93	328.887	328.887
15.94	325.902	325.902
15.95	328.485	328.485
15.96	327.057	327.057
15.97	326.796	326.796
15.98	330.338	330.338
15.99	325.723	325.723
16.0	325.485	325.485
16.01	328.638	328.638
16.02	328.129	328.129
16.03	329.13	329.13
16.04	326.79	326.79
16.05	327.18	327.18
16.06	327.984	327.984
16.07	329.739	329.739
16.08	330.474	330.474
16.09	330.93	330.93
16.1	329.714	329.714
16.11	330.753	330.753
16.12	327.339	327.339
16.13	328.662	328.662
16.14	328.056	328.056
16.15	323.721	323.721
16.16	330.831	330.831
16.17	330.542	330.542
16.18	330.561	330.561
16.19	331.172	331.172
16.2	326.507	326.507
16.21	326.6	326.6
16.22	329.193	329.193
16.23	325.771	325.771
16.24	325.395	325.395
16.25	325.545	325.545
16.26	329.51	329.51
16.27	324.77	324.77
16.28	327.805	327.805
16.29	329.705	329.705
16.3	331.054	331.054
16.31	327.731	327.731
16.32	326.484	326.484
16.33	329.717	329.717
16.34	331.33	331.33
16.35	326.726	326.726
16.36	325.277	325.277
16.37	323.575	323.575
16.38	323.145	323.145
16.39	320.682	320.682
16.4	325.088	325.088
16.41	324.847	324.847
16.42	324.632	324.632
16.43	320.374	320.374
16.44	324.65	324.65
16.45	326.955	326.955
16.46	326.964	326.964
16.47	324.348	324.348
16.48	322.556	322.556
16.49	330.865	330.865
16.5	325.11	325.11
16.51	326.611	326.611
16.52	326.8	326.8
16.53	323.481	323.481
16.54	319.378	319.378
16.55	325.142	325.142
16.56	325.019	325.019
16.57	324.598	324.598
16.58	324.855	324.855
16.59	324.958	324.958
16.6	325.327	325.327
16.61	326.501	326.501
16.62	326.845	326.845
16.63	327.437	327.437
16.64	325.81	325.81
16.65	325.046	325.046
16.66	327.924	327.924
16.67	323.718	323.718
16.68	321.072	321.072
16.69	323.697	323.697
16.7	325.039	325.039
16.71	327.62	327.62
16.72	325.943	325.943
16.73	322.675	322.675
16.74	319.061	319.061
16.75	320.1	320.1
16.76	324.977	324.977
16.77	329.947	329.947
16.78	326.937	326.937
16.79	327.713	327.713
16.8	329.042	329.042
16.81	327.231	327.231
16.82	326.713	326.713
16.83	327.13	327.13
16.84	327.314	327.314
16.85	328.989	328.989
16.86	328.647	328.647
16.87	330.551	330.551
16.88	327.428	327.428
16.89	327.754	327.754
16.9	330.502	330.502
16.91	330.34	330.34
16.92	331.089	331.089
16.93	327.974	327.974
16.94	325.815	325.815
16.95	326.769	326.769
16.96	327.402	327.402
16.97	324.979	324.979
16.98	323.686	323.686
16.99	323.396	323.396
17.0	323.4	323.4
17.01	326.239	326.239
17.02	325.764	325.764
17.03	328.586	328.586
17.04	329.699	329.699
17.05	329.392	329.392
17.06	333.056	333.056
17.07	329.217	329.217
17.08	326.465	326.465
17.09	323.693	323.693
17.1	324.786	324.786
17.11	326.882	326.882
17.12	326.68	326.68
17.13	328.195	328.195
17.14	328.946	328.946
17.15	328.288	328.288
17.16	328.329	328.329
17.17	330.075	330.075
17.18	330.328	330.328
17.19	331.11	331.11
17.2	328.83	328.83
17.21	332.471	332.471
17.22	328.639	328.639
17.23	325.959	325.959
17.24	331.915	331.915
17.25	330.749	330.749
17.26	328.303	328.303
17.27	332.85	332.85
17.28	329.249	329.249
17.29	332.224	332.224
17.3	332.1	332.1
17.31	332.613	332.613
17.32	331.818	331.818
17.33	330.53	330.53
17.34	331.481	331.481
17.35	330.41	330.41
17.36	331.754	331.754
17.37	330.411	330.411
17.38	324.087	324.087
17.39	332.193	332.193
17.4	332.064	332.064
17.41	327.861	327.861
17.42	330.793	330.793
17.43	327.872	327.872
17.44	325.166	325.166
17.45	329.072	329.072
17.46	327.899	327.899
17.47	326.92	326.92
17.48	323.457	323.457
17.49	325.839	325.839
17.5	325.121	325.121
17.51	326.365	326.365
17.52	324.448	324.448
17.53	322.427	322.427
17.54	321.603	321.603
17.55	325.779	325.779
17.56	327.885	327.885
17.57	325.758	325.758
17.58	321.215	321.215
17.59	325.853	325.853
17.6	326.417	326.417
17.61	327.7	327.7
17.62	330.128	330.128
17.63	323.958	323.958
17.64	326.077	326.077
17.65	330.566	330.566
17.66	328.121	328.121
17.67	329.018	329.018
17.68	325.256	325.256
17.69	327.978	327.978
17.7	330.107	330.107
17.71	330.501	330.501
17.72	329.08	329.08
17.73	333.509	333.509
17.74	326.074	326.074
17.75	327.473	327.473
17.76	328.991	328.991
17.77	331.059	331.059
17.78	330.743	330.743
17.79	330.629	330.629
17.8	326.506	326.506
17.81	328.082	328.082
17.82	327.301	327.301
17.83	327.364	327.364
17.84	332.543	332.543
17.85	329.707	329.707
17.86	327.883	327.883
17.87	327.492	327.492
17.88	327.955	327.955
17.89	330.673	330.673
17.9	330.055	330.055
17.91	329.702	329.702
17.92	328.614	328.614
17.93	326.577	326.577
17.94	329.159	329.159
17.95	332.48	332.48
17.96	328.484	328.484
17.97	327.117	327.117
17.98	327.699	327.699
17.99	329.127	329.127
18.0	330.136	330.136
18.01	329.69	329.69
18.02	325.789	325.789
18.03	327.333	327.333
18.04	324.452	324.452
18.05	326.433	326.433
18.06	328.196	328.196
18.07	325.617	325.617
18.08	327.183	327.183
18.09	329.838	329.838
18.1	325.102	325.102
18.11	327.363	327.363
18.12	328.438	328.438
18.13	322.674	322.674
18.14	325.88	325.88
18.15	322.079	322.079
18.16	325.079	325.079
18.17	330.83	330.83
18.18	327.459	327.459
18.19	326.776	326.776
18.2	332.948	332.948
18.21	327.242	327.242
18.22	329.388	329.388
18.23	328.891	328.891
18.24	329.192	329.192
18.25	329.236	329.236
18.26	332.783	332.783
18.27	329.872	329.872
18.28	330.665	330.665
18.29	327.468	327.468
18.3	329.698	329.698
18.31	327.299	327.299
18.32	333.186	333.186
18.33	329.871	329.871
18.34	329.163	329.163
18.35	330.272	330.272
18.36	326.16	326.16
18.37	329.495	329.495
18.38	327.493	327.493
18.39	330.402	330.402
18.4	329.066	329.066
18.41	327.445	327.445
18.42	323.589	323.589
18.43	329.821	329.821
18.44	328.794	328.794
18.45	329.231	329.231
18.46	328.797	328.797
18.47	331.8	331.8
18.48	330.002	330.002
18.49	334.598	334.598
18.5	336.668	336.668
18.51	335.447	335.447
18.52	333.275	333.275
18.53	331.413	331.413
18.54	333.701	333.701
18.55	333.373	333.373
18.56	331.429	331.429
18.57	328.952	328.952
18.58	331.065	331.065
18.59	329.688	329.688
18.6	326.954	326.954
18.61	331.567	331.567
18.62	329.334	329.334
18.63	329.444	329.444
18.64	328.794	328.794
18.65	333.042	333.042
18.66	330.677	330.677
18.67	326.311	326.311
18.68	329.112	329.112
18.69	326.216	326.216
18.7	326.352	326.352
18.71	331.976	331.976
18.72	326.907	326.907
18.73	324.062	324.062
18.74	328.264	328.264
18.75	324.381	324.381
18.76	329.545	329.545
18.77	326.793	326.793
18.78	329.444	329.444
18.79	326.451	326.451
18.8	326.586	326.586
18.81	330.068	330.068
18.82	330.876	330.876
18.83	329.138	329.138
18.84	328.594	328.594
18.85	330.777	330.777
18.86	330.882	330.882
18.87	333.512	333.512
18.88	333.502	333.502
18.89	330.769	330.769
18.9	331.582	331.582
18.91	328.729	328.729
18.92	332.34	332.34
18.93	331.943	331.943
18.94	327.752	327.752
18.95	330.979	330.979
18.96	326.087	326.087
18.97	333.101	333.101
18.98	328.407	328.407
18.99	329.656	329.656
19.0	328.32	328.32
19.01	322.176	322.176
19.02	330.951	330.951
19.03	328.948	328.948
19.04	326.884	326.884
19.05	331.789	331.789
19.06	329.129	329.129
19.07	333.023	333.023
19.08	329.026	329.026
19.09	329.145	329.145
19.1	330.684	330.684
19.11	329.727	329.727
19.12	331.147	331.147
19.13	329.478	329.478
19.14	327.92	327.92
19.15	331.019	331.019
19.16	329.608	329.608
19.17	328.175	328.175
19.18	331.635	331.635
19.19	329.975	329.975
19.2	329.047	329.047
19.21	329.592	329.592
19.22	328.075	328.075
19.23	328.154	328.154
19.24	329.21	329.21
19.25	326.829	326.829
19.26	328.174	328.174
19.27	331.094	331.094
19.28	327.659	327.659
19.29	329.894	329.894
19.3	328.9	328.9
19.31	335.185	335.185
19.32	333.068	333.068
19.33	334.194	334.194
19.34	332.064	332.064
19.35	328.015	328.015
19.36	329.639	329.639
19.37	334.104	334.104
19.38	332.786	332.786
19.39	327.454	327.454
19.4	327.492	327.492
19.41	329.219	329.219
19.42	331.373	331.373
19.43	331.468	331.468
19.44	326.789	326.789
19.45	331.95	331.95
19.46	329.68	329.68
19.47	330.587	330.587
19.48	330.346	330.346
19.49	326.727	326.727
19.5	326.939	326.939
19.51	330.115	330.115
19.52	325.4	325.4
19.53	329.225	329.225
19.54	329.1	329.1
19.55	334.828	334.828
19.56	330.868	330.868
19.57	330.704	330.704
19.58	335.004	335.004
19.59	332.005	332.005
19.6	329.275	329.275
19.61	332.512	332.512
19.62	329.759	329.759
19.63	328.407	328.407
19.64	331.666	331.666
19.65	330.755	330.755
19.66	331.646	331.646
19.67	327.921	327.921
19.68	330.474	330.474
19.69	333.846	333.846
19.7	333.692	333.692
19.71	331.707	331.707
19.72	328.011	328.011
19.73	330.789	330.789
19.74	331.566	331.566
19.75	333.297	333.297
19.76	329.9	329.9
19.77	330.714	330.714
19.78	327.472	327.472
19.79	328.863	328.863
19.8	332.154	332.154
19.81	332.712	332.712
19.82	334.775	334.775
19.83	331.48	331.48
19.84	332.606	332.606
19.85	334.896	334.896
19.86	332.367	332.367
19.87	328.938	328.938
19.88	326.86	326.86
19.89	329.331	329.331
19.9	331.102	331.102
19.91	332.508	332.508
19.92	333.702	333.702
19.93	334.277	334.277
19.94	334.784	334.784
19.95	333.831	333.831
19.96	336.392	336.392
19.97	335.676	335.676
19.98	337.194	337.194
19.99	331.732	331.732
20.0	335.305	335.305
20.01	330.644	330.644
20.02	330.691	330.691
20.03	328.373	328.373
20.04	330.763	330.763
20.05	334.171	334.171
20.06	336.051	336.051
20.07	333.984	333.984
20.08	339.503	339.503
20.09	336.299	336.299
20.1	335.033	335.033
20.11	335.511	335.511
20.12	338.05	338.05
20.13	334.478	334.478
20.14	330.535	330.535
20.15	331.118	331.118
20.16	333.751	333.751
20.17	335.196	335.196
20.18	328.526	328.526
20.19	331.776	331.776
20.2	333.697	333.697
20.21	332.04	332.04
20.22	336.381	336.381
20.23	333.641	333.641
20.24	332.362	332.362
20.25	332.252	332.252
20.26	332.732	332.732
20.27	328.164	328.164
20.28	332.353	332.353
20.29	331.051	331.051
20.3	334.818	334.818
20.31	334.003	334.003
20.32	335.553	335.553
20.33	333.507	333.507
20.34	333.267	333.267
20.35	330.324	330.324
20.36	336.992	336.992
20.37	331.175	331.175
20.38	329.834	329.834
20.39	330.383	330.383
20.4	333.171	333.171
20.41	334.234	334.234
20.42	332.335	332.335
20.43	334.208	334.208
20.44	332.506	332.506
20.45	330.486	330.486
20.46	331.26	331.26
20.47	331.275	331.275
20.48	328.792	328.792
20.49	327.377	327.377
20.5	333.363	333.363
20.51	330.776	330.776
20.52	328.754	328.754
20.53	325.817	325.817
20.54	330.196	330.196
20.55	330.085	330.085
20.56	331.829	331.829
20.57	332.346	332.346
20.58	328.965	328.965
20.59	330.314	330.314
20.6	329.021	329.021
20.61	329.103	329.103
20.62	330.417	330.417
20.63	326.483	326.483
20.64	330.149	330.149
20.65	331.663	331.663
20.66	330.901	330.901
20.67	330.08	330.08
20.68	336.434	336.434
20.69	331.756	331.756
20.7	332.492	332.492
20.71	335.79	335.79
20.72	328.969	328.969
20.73	331.531	331.531
20.74	332.338	332.338
20.75	334.518	334.518
20.76	331.411	331.411
20.77	331.443	331.443
20.78	328.692	328.692
20.79	328.769	328.769
20.8	333.393	333.393
20.81	332.66	332.66
20.82	331.681	331.681
20.83	331.375	331.375
20.84	329.01	329.01
20.85	333.763	333.763
20.86	331.266	331.266
20.87	334.116	334.116
20.88	334.175	334.175
20.89	332.527	332.527
20.9	334.432	334.432
20.91	332.108	332.108
20.92	332.904	332.904
20.93	329.005	329.005
20.94	330.33	330.33
20.95	329.357	329.357
20.96	331.446	331.446
20.97	332.05	332.05
20.98	332.547	332.547
20.99	336.137	336.137
21.0	331.948	331.948
21.01	332.358	332.358
21.02	329.343	329.343
21.03	332.549	332.549
21.04	331.287	331.287
21.05	333.895	333.895
21.06	334.067	334.067
21.07	335.62	335.62
21.08	331.122	331.122
21.09	332.443	332.443
21.1	333.187	333.187
21.11	326.309	326.309
21.12	331.363	331.363
21.13	331.252	331.252
21.14	332.279	332.279
21.15	327.658	327.658
21.16	334.73	334.73
21.17	331.893	331.893
21.18	329.806	329.806
21.19	328.628	328.628
21.2	334.783	334.783
21.21	332.969	332.969
