frame	time_ns	protein_backbone_rmsd_nm	ligand_heavy_rmsd_after_protein_fit_nm	protein_ligand_min_heavy_distance_nm	protein_ligand_heavy_contact_pairs_le_0_40_nm	pocket_occupied_le_0_50_nm	pocket_occupied_le_0_40_nm	pocket_ligand_heavy_contact_pairs_le_0_40_nm	pocket_ligand_com_distance_nm	protein_radius_of_gyration_nm
6342	63.42	0.21022730349132793	0.4840612103650737	0.30425966926161807	61	1	1	61	0.4249718074783789	2.7510909843223414
6343	63.43	0.2091691697913928	0.42378966040962524	0.29694788697076563	68	1	1	68	0.37551528512337184	2.7521238839157673
6344	63.44	0.19785429669738475	0.4492558885750636	0.2860228470069158	58	1	1	58	0.4092576755321032	2.753283499052216
6345	63.45	0.1973056917481165	0.4858304043560115	0.3054780563062907	50	1	1	49	0.4092014335683416	2.761610206036969
6346	63.46	0.19909544639120885	0.46598911743069477	0.3068842548336924	62	1	1	62	0.4117342585979095	2.7590920953264177
6347	63.47	0.19496513850930183	0.4668884044803881	0.3023867178393105	65	1	1	65	0.42484896094518404	2.7645418243642648
6348	63.48	0.19497409680079242	0.45641200624345524	0.3086680762337586	71	1	1	69	0.41191558249075777	2.755660138544704
6349	63.49	0.20316716491768064	0.4765658369644229	0.3078488088202276	59	1	1	59	0.4195254962555094	2.7576227019728736
6350	63.5	0.19913170423776005	0.4601730488320296	0.2830915970200083	68	1	1	68	0.40443076382662335	2.750542341042121
6351	63.51	0.18284933317578428	0.49127000757910216	0.2937632925084649	73	1	1	73	0.4559462311999301	2.745532871051393
6352	63.52	0.18942072012657393	0.4865133891254483	0.31710241984960497	82	1	1	82	0.4315042944779579	2.7435906672242547
6353	63.53	0.1808888048040949	0.46928361839704946	0.2995798776234652	58	1	1	57	0.4100128178682626	2.745700488641572
6354	63.54	0.19078725824634196	0.48437162600269995	0.30390303454948425	76	1	1	76	0.43523209413059244	2.748566285959744
6355	63.55	0.19834263211230244	0.4843154929562069	0.2965572056725785	63	1	1	63	0.4493790517238484	2.744380011759054
6356	63.56	0.19031795070117372	0.47395250885191065	0.2955199895106006	68	1	1	68	0.4431181877542084	2.749119837514539
6357	63.57	0.19001434455775362	0.4455772433816906	0.29924878869455745	64	1	1	64	0.410556335358649	2.747144230421473
6358	63.58	0.1806415170428443	0.5032670867099821	0.29606744319349965	80	1	1	79	0.4176846428518126	2.743425511811977
6359	63.59	0.1856008411129533	0.4547383975214926	0.29462703309998617	63	1	1	63	0.4055223358197993	2.7484711879854933
6360	63.6	0.1852833978148976	0.46812480309925497	0.3014001349059733	59	1	1	59	0.428674794034376	2.7554874993116814
6361	63.61	0.190609322472573	0.4915597853419751	0.29029969431312275	65	1	1	65	0.45115828745435954	2.7476632136615597
6362	63.62	0.19349675775314165	0.43436589728089814	0.3021610996048332	66	1	1	65	0.4030643242004223	2.7524725037223168
6363	63.63	0.17754709247660738	0.4711356612380798	0.30810889248177054	49	1	1	49	0.40651007840068126	2.7447307620488446
6364	63.64	0.18696457147329654	0.4705102226086044	0.2908919181980424	60	1	1	60	0.43475046445229604	2.7465447528380267
6365	63.65	0.1890836467691365	0.4833149107487886	0.2752038516762333	71	1	1	70	0.43327606826148424	2.7479032406870556
6366	63.66	0.19265842641465908	0.43149677944233683	0.3181979188886492	69	1	1	68	0.404084071003468	2.7383376672971216
6367	63.67	0.1927799263704442	0.4550270482779684	0.2873921078502896	71	1	1	71	0.43669277286666464	2.7481437988044655
6368	63.68	0.18878626774377583	0.4653145941236512	0.29653483367241296	65	1	1	65	0.4282121695243438	2.752122010158305
6369	63.69	0.18802817469629002	0.43660021613747624	0.30333832042173714	61	1	1	61	0.40147722491995924	2.7525722804611137
6370	63.7	0.18975637544056287	0.43257417714061575	0.30609494495917916	65	1	1	65	0.41307044191139675	2.7517438772536673
6371	63.71	0.18818018795233546	0.4135562194936212	0.2874961264467263	76	1	1	76	0.3875141349060146	2.741752272269584
6372	63.72	0.18243313413969758	0.4373934860885019	0.2961570393844771	73	1	1	73	0.42916705391840865	2.748865578130798
6373	63.73	0.18899478910929263	0.4449358539999938	0.29396191609331446	70	1	1	70	0.43500941887332906	2.7489129963805157
6374	63.74	0.19828982124859493	0.44992955223373626	0.32167659724692743	67	1	1	67	0.41716455291315613	2.741445413056865
6375	63.75	0.19515441691523444	0.4602910345746965	0.30745085951463014	69	1	1	68	0.45538356217151577	2.7411616665341687
6376	63.76	0.18973378813649622	0.4429033126056111	0.30638322487518027	61	1	1	61	0.42244727034814106	2.7450752439749806
6377	63.77	0.20385484715719202	0.41520150101233533	0.29813412897545166	57	1	1	57	0.39270495424143936	2.7471790953438853
6378	63.78	0.19554274696552765	0.44253208663276516	0.3108543043441233	89	1	1	89	0.43101441389594813	2.745005037651864
6379	63.79	0.19993650615838815	0.4665274427329752	0.3094818966153437	93	1	1	92	0.4561122812545636	2.7484984746992245
6380	63.8	0.2187402626863444	0.4648953542258701	0.27672697098025484	76	1	1	76	0.40293708496298086	2.748246817424971
6381	63.81	0.20412535459680264	0.4215288142860657	0.2995363995690362	63	1	1	63	0.3962903579001561	2.7367331376039017
6382	63.82	0.19593643431041954	0.46426867903994334	0.30290172427243817	85	1	1	85	0.42504677325881524	2.7401499529945945
6383	63.83	0.19405250955878972	0.45572624892964636	0.30618655301718156	86	1	1	86	0.4461794871338388	2.735299649578306
6384	63.84	0.19387654514359814	0.45048752360487515	0.3143458914882983	63	1	1	63	0.40563484187707755	2.7493289362752535
6385	63.85	0.19948231828902385	0.4186559396085426	0.2821155412642944	77	1	1	76	0.405900758982083	2.7426191650168374
6386	63.86	0.19462265874248547	0.446579575112856	0.30769624545867996	70	1	1	70	0.4279858850195679	2.756711267288318
6387	63.87	0.1986470450694443	0.4281979491352389	0.3099113533030956	68	1	1	68	0.4208476684616763	2.7476391710871875
6388	63.88	0.20114021761492276	0.4342228418334143	0.2803105128276012	75	1	1	75	0.41531216786999003	2.7540949815728784
6389	63.89	0.2065544372906329	0.4344842951190964	0.3009635862016512	77	1	1	76	0.41936352507730457	2.751316162364612
6390	63.9	0.19544133294682647	0.47277640808335725	0.31214282114998926	82	1	1	82	0.4342672995522149	2.746456574198224
6391	63.91	0.20420827336272618	0.45645456828538444	0.3102732599372584	79	1	1	79	0.4242120465468511	2.7526721987791642
6392	63.92	0.20051261707413928	0.49067196551197945	0.2935252349769609	78	1	1	78	0.44304082544022744	2.7570686982867807
6393	63.93	0.19721336060273628	0.45188795772678303	0.28507360314781854	74	1	1	74	0.42185961574878916	2.755254609094296
6394	63.94	0.1990492063602225	0.47766441506907203	0.3124948563545915	79	1	1	78	0.46066053497733106	2.744622935250873
6395	63.95	0.2001222721066933	0.45953736221082375	0.3047278437943314	76	1	1	75	0.44473819915980994	2.7478897938105247
6396	63.96	0.21109326177869492	0.44014302757955576	0.2909674422994267	83	1	1	83	0.4251432648916854	2.745263079391629
6397	63.97	0.2076032943057585	0.4626708786658093	0.296226697151616	73	1	1	72	0.44346688936897605	2.7453332175801837
6398	63.98	0.20797843035783928	0.4378458091566525	0.29683854375543967	83	1	1	83	0.42768476264374183	2.7435396286308724
6399	63.99	0.20310821230985449	0.4355632608713086	0.31592710604105484	54	1	1	54	0.41630437951144783	2.7461402895004157
6400	64.0	0.19451954265982246	0.43715742507356775	0.2953415039215658	76	1	1	76	0.4322946872480437	2.7474593230486075
6401	64.01	0.188946492923254	0.4687706524797647	0.3039489695164418	81	1	1	81	0.4468139037622138	2.7420733119779714
6402	64.02	0.19476088364472852	0.4340979896817393	0.294669212803622	68	1	1	68	0.42208738984129734	2.7480628345297315
6403	64.03	0.1888887917177514	0.4385949319196018	0.2953523195745601	67	1	1	67	0.41585702966409166	2.7442142772677274
6404	64.04	0.18462270101973818	0.437483307252169	0.3024593534990399	62	1	1	62	0.4145264131107195	2.742108905436492
6405	64.05	0.17387923496957947	0.4486745794488446	0.3279783291722126	53	1	1	53	0.4071370571890216	2.741676978574278
6406	64.06	0.17901725407878022	0.42975574210929546	0.31083427830877736	66	1	1	65	0.4258381921687147	2.7445756985798146
6407	64.07	0.18971297733629247	0.4473814207951653	0.321568543862364	54	1	1	54	0.40410050326734054	2.7453688413542467
6408	64.08	0.19025181366782723	0.45846765031142545	0.31132196909235876	68	1	1	68	0.4380282162936691	2.7507495244716695
6409	64.09	0.19101236445200925	0.4368562963230267	0.29793606367468134	54	1	1	53	0.4113948620323731	2.753253167903147
6410	64.1	0.18407895149365133	0.49837866425876404	0.30199694277223	74	1	1	73	0.44116055670448684	2.7543639984604815
6411	64.11	0.1942233582532582	0.46844312913413855	0.30233454370640456	76	1	1	74	0.4253586011487288	2.7494851134390648
6412	64.12	0.18936772306116473	0.4687171313624532	0.29767912531625934	87	1	1	87	0.43394448790451784	2.748309617519987
6413	64.13	0.19088258226730564	0.46505086107188254	0.2793453612292248	90	1	1	90	0.43846191208466345	2.747680621499692
6414	64.14	0.1803208951413386	0.4699828669752949	0.30714769080901155	68	1	1	68	0.44321228009552033	2.7540703657427223
6415	64.15	0.17927360333701803	0.4671055226820696	0.30554563361364134	77	1	1	77	0.4554673411467755	2.7456930286721737
6416	64.16	0.1843819286426312	0.45482597324023705	0.31844630953026926	80	1	1	78	0.4334213611830976	2.752318102921328
6417	64.17	0.1900213109394216	0.43012752079054806	0.3054859975730989	81	1	1	81	0.429579569720254	2.7458504162251223
6418	64.18	0.18156109406834323	0.4666302583651209	0.2864018146985795	86	1	1	86	0.4653915553655804	2.7492876525730403
6419	64.19	0.20223981233840563	0.41477583916302124	0.3013236772407647	74	1	1	73	0.4064282139964418	2.7375432130074726
6420	64.2	0.1944816618351553	0.42740205820769017	0.30257101236632017	70	1	1	70	0.41446893328016765	2.7411329615156843
6421	64.21	0.19212469136478413	0.4474169092851813	0.30509165457109877	74	1	1	74	0.42084930810522697	2.7540422894394636
6422	64.22	0.19034354547227667	0.4562993625632357	0.31628567406420216	69	1	1	69	0.4500038733620972	2.740493736909043
6423	64.23	0.18556159309563297	0.41501454873912	0.28419169714337633	77	1	1	77	0.4154489337252844	2.7352050997525916
6424	64.24	0.1846809006083551	0.4451527783823911	0.30637561661895985	68	1	1	68	0.43349215878608965	2.7378869375389687
6425	64.25	0.1934655323430886	0.4605253041780353	0.31163743757086515	73	1	1	72	0.43703280359315927	2.7429727215506436
6426	64.26	0.18952731873873968	0.4478501951597614	0.3113160294621711	72	1	1	72	0.4350001984990969	2.7379008144181114
6427	64.27	0.18548098618644454	0.46862292593607213	0.27774461613334417	63	1	1	63	0.4723987598380618	2.7387368099531497
6428	64.28	0.18500006946737163	0.49079664547063706	0.3016141589946714	77	1	1	77	0.4743823848676569	2.736858496365264
6429	64.29	0.18983248033827177	0.471575384055933	0.2987208351173324	72	1	1	71	0.45409825845740776	2.7364923097575713
6430	64.3	0.18360744262999057	0.46666589449996243	0.2928278422968272	68	1	1	67	0.45668771186908896	2.7350674742617795
6431	64.31	0.18939153072064213	0.4677384007520226	0.3091542545548328	66	1	1	66	0.44561202838666675	2.7388654543917648
6432	64.32	0.17936196838074298	0.46562286204075953	0.31151408143796	72	1	1	72	0.4477698535676312	2.743416072107778
6433	64.33	0.18903453007599852	0.460978066873796	0.31623536525441553	67	1	1	67	0.4676581215943851	2.7350488606287575
6434	64.34	0.18297817651834464	0.46224542633891524	0.28202307148591754	97	1	1	97	0.45626675168852576	2.742450545732189
6435	64.35	0.1886250176288775	0.4704461820949583	0.3083144547019384	78	1	1	78	0.4520774348231211	2.738406077892936
6436	64.36	0.1865709770031721	0.4729995912524517	0.27512411788892444	62	1	1	61	0.4401826637510058	2.746509254515076
6437	64.37	0.19214004589577133	0.4400816236518866	0.2896670198551807	69	1	1	69	0.42861724752423197	2.7395734362187403
6438	64.38	0.1915405880713329	0.46170988415427355	0.29458610252907913	76	1	1	76	0.4372986933838711	2.745513387025434
6439	64.39	0.1862745281379708	0.44163036946964623	0.3012045576928498	81	1	1	81	0.4267334594586316	2.740517897609757
6440	64.4	0.19317860246731783	0.4725357326825604	0.2986319509300506	84	1	1	83	0.4446227526319766	2.745095443349149
6441	64.41	0.20049228240338435	0.4836870443195392	0.2870005658106714	66	1	1	66	0.4598796073381508	2.740351871966805
6442	64.42	0.2042398862030718	0.4570244871178505	0.30922136744948847	78	1	1	77	0.45063382867508855	2.7366604413335986
6443	64.43	0.196291711565512	0.433239148211306	0.28772345775493036	90	1	1	90	0.4287017495862182	2.7436314838340405
6444	64.44	0.20082187933878531	0.472519458943452	0.28307991587345904	82	1	1	82	0.46502712679712477	2.738855013943374
6445	64.45	0.21169721241519773	0.4647062300431052	0.2983192894008397	72	1	1	72	0.44094443215821155	2.7428483284065392
6446	64.46	0.20780477159492797	0.459511739356809	0.29860583413005487	87	1	1	87	0.4475014087902821	2.7405786771881067
6447	64.47	0.20649825138993755	0.4376233642908128	0.29751675155615465	76	1	1	76	0.4227947375302389	2.7412218711069376
6448	64.48	0.19560056074274484	0.45147215986027245	0.3007493647487307	82	1	1	82	0.4447730604177691	2.74174695328636
6449	64.49	0.1901360969656861	0.472783343817545	0.28720370321849986	63	1	1	62	0.42065494271717974	2.74570118054254
6450	64.5	0.19823343003663813	0.465491665371826	0.28606442462584997	65	1	1	65	0.4454674076041078	2.732144928782686
6451	64.51	0.21846670146106906	0.46698289418358757	0.2996149492209579	81	1	1	81	0.4462480906457162	2.735357245806035
6452	64.52	0.2140294698084222	0.47396822941312317	0.28678393402718927	84	1	1	84	0.45316104866619594	2.7381382318786476
6453	64.53	0.2104053742378896	0.47689696049784097	0.3113615252595967	71	1	1	71	0.46019138730713854	2.730614886026289
6454	64.54	0.20922968841214895	0.4436887123196496	0.3259163426308629	63	1	1	63	0.417416497231586	2.743034153648251
6455	64.55	0.1952590510521553	0.47101448113076777	0.3079710639755732	78	1	1	78	0.4509235289307994	2.730974539848834
6456	64.56	0.1888235374172509	0.4382719853907431	0.3045044157400012	89	1	1	89	0.43385468238155356	2.7266707346995713
6457	64.57	0.2005836095489581	0.4705395424606412	0.3079382073668854	77	1	1	77	0.465293466647038	2.7315786535509288
6458	64.58	0.20126772785833252	0.47783932864638745	0.3100533725152128	72	1	1	72	0.4522383454688546	2.7407016620955473
6459	64.59	0.19077173495285196	0.43922512533358066	0.2966651270047934	60	1	1	60	0.43407088737166183	2.732334025951676
6460	64.6	0.185981087486882	0.4832721542795473	0.2968835910669004	67	1	1	66	0.4556117855502871	2.7421739318696483
6461	64.61	0.19059965779878868	0.44056102626911475	0.3055827631880693	67	1	1	67	0.4173602750019135	2.738458380336189
6462	64.62	0.1976598410203825	0.41513232439528924	0.303494825833629	68	1	1	68	0.3868688450003475	2.7304229916715665
6463	64.63	0.20689884496710328	0.45704458133677245	0.28993306822055814	92	1	1	92	0.4364706766624316	2.7419757633987
6464	64.64	0.20561275779550545	0.45176532056310625	0.3123751911966339	69	1	1	69	0.4314536225549405	2.7405159867529005
6465	64.65	0.2076554972825527	0.4526578866700211	0.3092748575502068	61	1	1	61	0.43102928241787347	2.7416793021472685
6466	64.66	0.20790207511950767	0.4370195579154742	0.3088130820277054	76	1	1	76	0.43739312926015117	2.7304501865097546
6467	64.67	0.21016685265316504	0.4537757050799426	0.28062247377964655	61	1	1	61	0.44058076324643214	2.7359629556137954
6468	64.68	0.21461699512217317	0.466411519774416	0.2840459984901019	66	1	1	66	0.43628598600328355	2.73855747415315
6469	64.69	0.20712736176861474	0.43154010140182664	0.29919572664419986	73	1	1	73	0.4222242006891884	2.7311367840093985
6470	64.7	0.21525085675612105	0.43249818415746655	0.3049107877484304	88	1	1	88	0.4192090096839641	2.7332314397110355
6471	64.71	0.22157169376551397	0.4467333418317878	0.30707037164023127	69	1	1	68	0.43136180703810945	2.733043287917085
6472	64.72	0.21644299095555203	0.4485331604612874	0.30343083720528957	52	1	1	52	0.4150809051211981	2.737742415799388
6473	64.73	0.21587944122582342	0.4737502877129254	0.3021968838102518	57	1	1	57	0.4429604734184397	2.7539897159085434
6474	64.74	0.21276478107955285	0.44563510165237696	0.3218348978656754	59	1	1	59	0.433504048386993	2.742788457123009
6475	64.75	0.21015844700908612	0.45043190615594997	0.30923958411603075	70	1	1	68	0.41606685705407787	2.7437555353245786
6476	64.76	0.21077718084208077	0.44566934050418033	0.3174614535091318	65	1	1	65	0.4331837190241602	2.731312886468321
6477	64.77	0.20661487371962567	0.4560324506829054	0.3010813608853717	56	1	1	56	0.44831768016953877	2.7385979808204794
6478	64.78	0.21578646122287498	0.4425637734407243	0.3048211350548691	70	1	1	70	0.4314646544639323	2.7312686520887297
6479	64.79	0.22889928382331134	0.45895970599456487	0.31975354300478087	70	1	1	70	0.4197193426415883	2.7459770209394687
6480	64.8	0.2289328964956884	0.4796286252953948	0.30605911243226946	61	1	1	61	0.4764698918455735	2.7393600157250106
6481	64.81	0.22069374415760734	0.47731980188997547	0.3068173428981891	66	1	1	65	0.46305141449491954	2.745150032947438
6482	64.82	0.2155032607755	0.4490058705409127	0.3044832079672879	67	1	1	67	0.42559200248007684	2.735153331974529
6483	64.83	0.21140011158897618	0.42955107072532783	0.3174554740268898	64	1	1	64	0.40650916985658786	2.7307941054439198
6484	64.84	0.20979103476550728	0.49418774698910406	0.29173573065207126	74	1	1	73	0.47756983145455695	2.7355374881648493
6485	64.85	0.21428311692812793	0.4823794262359731	0.29013427991300317	75	1	1	75	0.45596891883087826	2.734723857419745
6486	64.86	0.22450322466639677	0.4658880676023719	0.284024926175358	65	1	1	65	0.4468980864707238	2.7420081778934517
6487	64.87	0.23507011888111048	0.425171860172249	0.28896698826992484	54	1	1	54	0.4103900958682056	2.7339409097712712
6488	64.88	0.22334025068464256	0.4351609207060645	0.33022588079441145	54	1	1	54	0.418983187907943	2.7397287965001462
6489	64.89	0.22090046825719017	0.47617038584163207	0.3168719739689397	64	1	1	64	0.4452791592040396	2.7484234842982227
6490	64.9	0.21972220572510617	0.4761151329013516	0.3202215255259859	55	1	1	53	0.46606055118074874	2.734071524233005
6491	64.91	0.22557347450408996	0.5139507708341394	0.2918729637062488	69	1	1	66	0.4975425758231845	2.742696850047327
6492	64.92	0.2229939459529151	0.46660257232886676	0.3108391126199561	51	1	1	51	0.44725116593582354	2.746272774191172
6493	64.93	0.2302374405681106	0.5038708881849401	0.30451411045784127	56	1	1	56	0.4779921539803687	2.7467086913679593
