"gene","distance","Z","FC","p.value","p.adj"
"SMARCC1",3.88908863987745e-08,0.649785531769977,0.0312758887969578,0.859626288512303,0.999999999902037
"ENO1",3.88035546214552e-08,0.648853454619776,0.0311355828038418,0.859938244348538,0.999999999902037
"CCNG1",3.88030334192141e-08,0.648847886416636,0.0311347463945638,0.859940106188765,0.999999999902037
"PARP1",3.87591404865632e-08,0.648378726724029,0.0310643486818813,0.860096903448739,0.999999999902037
"GOLPH3",3.87096022499146e-08,0.647848667872836,0.0309849924517561,0.860273873865521,0.999999999902037
"ABLIM1",3.82498943963359e-08,0.642901317377724,0.0302534186936708,0.8619164679625,0.999999999902037
"BPTF",3.82102208494077e-08,0.642471921109849,0.0301906923526814,0.862058254646135,0.999999999902037
"UBE2V2",3.82036267232251e-08,0.642400513551596,0.0301802729385941,0.862081821391486,0.999999999902037
"STARD3NL",3.80329786445373e-08,0.64054881518816,0.0299112564312716,0.862691743140681,0.999999999902037
"LMNA",3.80168015788381e-08,0.640372901680302,0.02988581674861,0.862749566645895,0.999999999902037
"ARL8B",3.79588407136783e-08,0.639742083035934,0.0297947576773241,0.862956748719706,0.999999999902037
"CALM1",3.78828104156673e-08,0.638913327739745,0.0296755213888518,0.863228534570532,0.999999999902037
"GARS",3.78640990863216e-08,0.638709145225466,0.0296462135673265,0.863295424527679,0.999999999902037
"VPS29",3.78275839083886e-08,0.638310428778095,0.0295890610242028,0.863425963167753,0.999999999902037
"HLA-C",3.77693776799035e-08,0.637674167544115,0.0294980722577445,0.863634053166852,0.999999999902037
"PHPT1",3.75650106310214e-08,0.635433392971508,0.0291797125356666,0.864364749782411,0.999999999902037
"SNU13",3.75119649517951e-08,0.63485003450317,0.0290973611785096,0.864554428984451,0.999999999902037
"ORAI2",3.73530209109245e-08,0.633097755110552,0.0288513034707533,0.865122823165019,0.999999999902037
"RAB13",3.73517957267329e-08,0.633084222774278,0.028849410848398,0.865127204774413,0.999999999902037
"ZNF106",3.70999240869345e-08,0.630293992803559,0.0284616464071949,0.866028057711375,0.999999999902037
"BTK",3.70234122060357e-08,0.629443117302138,0.0283443734668943,0.866301747313078,0.999999999902037
"MAPKAPK3",3.6872577173438e-08,0.627761196441854,0.0281138914388868,0.866841344168991,0.999999999902037
"ARMCX3",3.68590027397886e-08,0.627609536848357,0.0280931953044853,0.866889908360412,0.999999999902037
"SHMT2",3.6855732572653e-08,0.627572993795295,0.0280882106135378,0.866901607857159,0.999999999902037
"HDAC8",3.68235110493056e-08,0.627212777179047,0.0280391192376104,0.867016886584208,0.999999999902037
"KPNB1",3.67687981779825e-08,0.626600489834447,0.0279558593318943,0.867212638932998,0.999999999902037
"MZT2A",3.66361428234122e-08,0.625112642469242,0.027754503572788,0.86768728859099,0.999999999902037
"SMARCA2",3.64960793333643e-08,0.62353658799211,0.0275426929727425,0.868188496818808,0.999999999902037
"PSMA7",3.64846090609446e-08,0.623407285534308,0.0275253830286557,0.86822954480374,0.999999999902037
"HN1",3.64279974223497e-08,0.622768591219357,0.0274400293337571,0.868432142724565,0.999999999902037
"PCBP1",3.63776702819195e-08,0.622200070100306,0.0273642621018834,0.868612257361164,0.999999999902037
"NDUFB7",3.63768988361591e-08,0.622191350107114,0.0273631015096857,0.868615018323604,0.999999999902037
"DCTPP1",3.62041738200186e-08,0.62023488199373,0.0271038671276492,0.869233232042795,0.999999999902037
"RFC1",3.61875590862679e-08,0.620046255981195,0.0270789959507803,0.869292703366724,0.999999999902037
"OSTC",3.60337512750083e-08,0.618296483321211,0.0268492976762347,0.869843283161859,0.999999999902037
"CAPN1",3.58561693496886e-08,0.61626811125591,0.0265853117699636,0.87047904469178,0.999999999902037
"ISYNA1",3.58189933632292e-08,0.615842369634985,0.0265302125861378,0.870612149151678,0.999999999902037
"TPI1",3.56679120212468e-08,0.614108194041849,0.0263068804047292,0.871153116666682,0.999999999902037
"SOCS2",3.56422930348441e-08,0.613813492156011,0.0262691033926142,0.871244854954171,0.999999999902037
"ATP6V1F",3.56218709556303e-08,0.613578439027472,0.0262390090314882,0.871317985027824,0.999999999902037
"VBP1",3.55992026804302e-08,0.613317394792673,0.0262056248317828,0.871399159864417,0.999999999902037
"GSR",3.54502023949819e-08,0.611597906905417,0.0259867168872453,0.871932761873032,0.999999999902037
"HSPE1",3.53355159729372e-08,0.610270099925095,0.0258188474537769,0.872343518279933,0.999999999902037
"CCPG1",3.53041393544668e-08,0.609906174229598,0.0257730154668523,0.872455901551922,0.999999999902037
"CLEC1B",3.5110125172115e-08,0.607649578257318,0.0254905221991857,0.873150869360857,0.999999999902037
"TGFBR2",3.50596238051248e-08,0.607060405294244,0.02541724530835,0.873331783681293,0.999999999902037
"RPS10",3.50279252475488e-08,0.606690215890285,0.025371304952977,0.873445342862975,0.999999999902037
"HACD4",3.48202017450713e-08,0.60425706066925,0.0250712820710067,0.874189570828174,0.999999999902037
"DOCK2",3.48038086174508e-08,0.604064501302807,0.0250476808304223,0.874248308573617,0.999999999902037
