"gene","distance","Z","FC","p.value","p.adj"
"MAT2A",3.27722880021992e-07,1.44741524591638,1.11619660891273,0.290738898868487,0.999999999897218
"SEC11C",3.27710244062906e-07,1.44739520271663,1.11611053654102,0.290757500121088,0.999999999897218
"HSPA5",3.27526030455297e-07,1.44710292612238,1.11485610543861,0.291028769798092,0.999999999897218
"MEF2C",3.26247750790946e-07,1.44507083676593,1.10617089085475,0.292915829071283,0.999999999897218
"FAM162A",3.26050493880809e-07,1.44475663957177,1.10483366240089,0.293207759340355,0.999999999897218
"PAPSS1",3.2555766156604e-07,1.44397091707593,1.10149622705583,0.293937979371738,0.999999999897218
"PTTG1IP",3.24573727487723e-07,1.44239913126077,1.09484817654504,0.295399500678087,0.999999999897218
"VPS13A",3.17183067846938e-07,1.4304585944745,1.04555567581838,0.306532879620696,0.999999999897218
"WDR1",3.16437274171572e-07,1.42924026666247,1.04064461874987,0.307671598034254,0.999999999897218
"RPS7",3.14423222656619e-07,1.42593758926709,1.02743984144019,0.310760734683807,0.999999999897218
"RPL6",3.14233863161277e-07,1.425626128563,1.02620267515654,0.311052221792764,0.999999999897218
"RCSD1",3.13409768722611e-07,1.42426874415347,1.02082719474808,0.312322876569416,0.999999999897218
"CAP1",3.1293784054498e-07,1.42349002199888,1.01775521388424,0.313052071113484,0.999999999897218
"RPL4",3.0877057185997e-07,1.41656897371803,0.990829612029937,0.319539694573696,0.999999999897218
"PIP4K2A",3.0678818715587e-07,1.4132480440911,0.978147703200421,0.3226565366359,0.999999999897218
"FYB",3.06732543175672e-07,1.41315455917286,0.977792910560163,0.322744309098494,0.999999999897218
"RIN3",3.04581192787927e-07,1.40952881302791,0.964124989033174,0.326149773353632,0.999999999897218
"RPL13A",3.04516224006491e-07,1.40941897274598,0.963713726968009,0.326252977214002,0.999999999897218
"COX17",3.0342248218614e-07,1.40756675745316,0.956803349251912,0.327993587878452,0.999999999897218
"PLP2",3.03010670604345e-07,1.40686786298206,0.95420792316613,0.328650514537138,0.999999999897218
"TAGLN2",3.02457143356479e-07,1.40592715693228,0.950724892975276,0.329534850669528,0.999999999897218
"NPDC1",3.02187275397421e-07,1.40546797976253,0.949029077687007,0.329966560408942,0.999999999897218
"EBNA1BP2",3.0014672660684e-07,1.40198441748853,0.936255529913234,0.333242687645392,0.999999999897218
"KIF5B",2.99392609405692e-07,1.40069179665545,0.931556765154647,0.334458727099181,0.999999999897218
"CMTM6",2.99048797348432e-07,1.40010153344255,0.92941845887477,0.335014083777293,0.999999999897218
"DCTN3",2.9880141100239e-07,1.39967645046543,0.927881383077809,0.335414052139482,0.999999999897218
"CDC42EP3",2.97016800223178e-07,1.39660085837647,0.916830818716161,0.338308473987824,0.999999999897218
"YIF1B",2.96396297207786e-07,1.39552771871651,0.91300408540292,0.339318600930655,0.999999999897218
"OCIAD2",2.95562742145129e-07,1.39408303237026,0.907876025100907,0.340678600515856,0.999999999897218
"MCM7",2.92291972513385e-07,1.38837979974593,0.887893648687418,0.34604874808366,0.999999999897218
"RPL22",2.91631197992703e-07,1.38722087300806,0.883883724421982,0.347140160497834,0.999999999897218
"ATP2A3",2.88303535885623e-07,1.38134956470827,0.863827669273153,0.352669757748177,0.999999999897218
"LSM1",2.87162819056296e-07,1.37932331879621,0.85700546122421,0.354578050996458,0.999999999897218
"RAB27B",2.84762289905607e-07,1.37503630557553,0.842737125449556,0.358615123174723,0.999999999897218
"NACA",2.84601488849223e-07,1.37474801507411,0.841785631774098,0.358886578161888,0.999999999897218
"PBX1",2.84077608412957e-07,1.3738077976944,0.838689448793381,0.359771858281554,0.999999999897218
"SYTL1",2.83826157320975e-07,1.37335597820966,0.837205375165622,0.360197259999318,0.999999999897218
"GP6",2.83557934684539e-07,1.37287363883645,0.835623763879613,0.360651383521312,0.999999999897218
"ARF3",2.8328999900615e-07,1.37239141908661,0.834045337649706,0.361105379718668,0.999999999897218
"DNM1L",2.83289993045717e-07,1.37239140835485,0.834045302553015,0.361105389822143,0.999999999897218
"GNB5",2.82594935178802e-07,1.37113861942519,0.82995762845102,0.362284781464562,0.999999999897218
"RPL35A",2.8210892027574e-07,1.3702610211974,0.827105313274977,0.363110895569664,0.999999999897218
"PSMD6",2.80407073104595e-07,1.36717759049084,0.817156240558681,0.366012928341082,0.999999999897218
"NDUFAF3",2.79176436199232e-07,1.36493774717682,0.809999388898947,0.368120431365777,0.999999999897218
"RPL18",2.78877510574433e-07,1.36439238583612,0.808265718624401,0.368633488746136,0.999999999897218
"FAM96B",2.75367037554157e-07,1.35794951861796,0.78804510910186,0.374691896875381,0.999999999897218
"HCST",2.72666812417332e-07,1.35294492479853,0.772665881185719,0.379393602059372,0.999999999897218
"MYH9",2.72661552855861e-07,1.35293513474325,0.77263607305126,0.379402795417014,0.999999999897218
"RALB",2.71282738406843e-07,1.3503629495363,0.7648415881118,0.381817594197118,0.999999999897218
"CLIC4",2.71112651160995e-07,1.35004486343687,0.763882817063338,0.382116129894025,0.999999999897218
"RPL8",2.70246073179079e-07,1.34842154540528,0.759007308050983,0.383639361680358,0.999999999897218
"PF4V1",2.70206201184249e-07,1.34834674624721,0.758783357318963,0.383709536222152,0.999999999897218
"RPL19",2.67541484772732e-07,1.34332588865569,0.743891230700653,0.38841722233535,0.999999999897218
"SFT2D1",2.6685956424372e-07,1.3420340258171,0.740103943500048,0.389627583342328,0.999999999897218
"MGST1",2.6587693939255e-07,1.34016743496701,0.734663586832322,0.391375702525169,0.999999999897218
"HSP90AB1",2.63712325341279e-07,1.33603427846449,0.722749882454945,0.395243376596043,0.999999999897218
"DNAJC15",2.63100279624549e-07,1.33486027505524,0.719398938271315,0.396341139078329,0.999999999897218
"DTD1",2.62909342094304e-07,1.33449353958656,0.718355150601572,0.396683980115813,0.999999999897218
"TLN1",2.61398514360937e-07,1.33158348113677,0.710122712254649,0.399403077413139,0.999999999897218
"BCL11A",2.61108751030138e-07,1.33102368633569,0.708549226077645,0.39992585476853,0.999999999897218
"ARPC1A",2.59178314297217e-07,1.32728041552895,0.698111022198079,0.403419147012119,0.999999999897218
"GUCY1B3",2.58406130401618e-07,1.32577629534574,0.693957379561095,0.404821582148515,0.999999999897218
"ATP6V0D1",2.57403277009276e-07,1.32381701203795,0.688581446161838,0.406647302931174,0.999999999897218
