"gene","distance","Z","FC","p.value","p.adj"
"PRKCD",1.47454148143603e-08,0.0520983470615953,0.00562545605134882,0.94021229291441,0.999999999776616
"SRPK1",1.47142458284634e-08,0.0513301343281175,0.00560169891122373,0.940338436634777,0.999999999776616
"EAF2",1.46952336374732e-08,0.0508608671838416,0.00558723241848884,0.940415381435816,0.999999999776616
"TACC3",1.46656670698651e-08,0.0501300662077356,0.00556477219716527,0.94053504227174,0.999999999776616
"IL6ST",1.46583544864117e-08,0.0499491269428944,0.00555922417595688,0.940564637725154,0.999999999776616
"XRCC5",1.45750053956069e-08,0.0478813359163269,0.00549618313918809,0.940901973563439,0.999999999776616
"CNPY3",1.45186635010034e-08,0.0464778611111861,0.00545377261054343,0.941130010137942,0.999999999776616
"PUM1",1.45128469665126e-08,0.0463327079659464,0.00544940365438256,0.941153552088617,0.999999999776616
"FOSB",1.450350873875e-08,0.0460995666039363,0.00544239312076981,0.941191347914151,0.999999999776616
"TMPO",1.44966963509003e-08,0.0459294057256411,0.00543728167000354,0.94121892066237,0.999999999776616
"AP2S1",1.44801511826872e-08,0.0455158548339277,0.00542487754684269,0.9412858865729,0.999999999776616
"HMGN3",1.44686992660846e-08,0.0452293758880187,0.00541630019458065,0.941332237993152,0.999999999776616
"RASAL3",1.44437107185562e-08,0.0446035975775481,0.00539760762293029,0.941433379365886,0.999999999776616
"DKC1",1.43906934294362e-08,0.043272853782754,0.00535805527713505,0.941647970450096,0.999999999776616
"LDLRAP1",1.43203049015138e-08,0.0414996358341506,0.00530576825317395,0.941932879347745,0.999999999776616
"RBMS1",1.43189109281885e-08,0.0414644443204063,0.00530473535066395,0.941938521754329,0.999999999776616
"UXS1",1.42178021210724e-08,0.0389041065446077,0.00523008416981198,0.942347789130982,0.999999999776616
"MRPL41",1.41705200305596e-08,0.0377014874798397,0.00519535614028496,0.942539182408399,0.999999999776616
"NCOA7",1.40604174899378e-08,0.034887759767993,0.00511493571074953,0.942984879562643,0.999999999776616
"USP33",1.40274293123337e-08,0.0340410843098463,0.00509096281378024,0.943118419807673,0.999999999776616
"NDUFS4",1.39918380371604e-08,0.0331256978491211,0.00506516136632316,0.943262499508271,0.999999999776616
"SRSF7",1.39799626052068e-08,0.0328198284877604,0.00505656700542354,0.943310573745028,0.999999999776616
"NUDT21",1.39737488745374e-08,0.0326596966333977,0.00505207297870101,0.943335728311016,0.999999999776616
"NDUFB3",1.39441268249189e-08,0.0318954843843393,0.00503067655342145,0.943455645743198,0.999999999776616
"BDP1",1.39438410434072e-08,0.0318881048578593,0.00503047035053246,0.943456802664157,0.999999999776616
"CEP57",1.39169031191218e-08,0.0311919288208454,0.00501105252533097,0.943565855212621,0.999999999776616
"DENND4C",1.38820396771264e-08,0.0302892257918303,0.0049859774475513,0.943706994130813,0.999999999776616
"EIF3K",1.38749402300418e-08,0.0301051670059846,0.00498087897031457,0.943735735292901,0.999999999776616
"N4BP2L1",1.38598440706006e-08,0.0297135209295009,0.00497004631277322,0.943796850318966,0.999999999776616
"RBM25",1.38333954436218e-08,0.0290264781399685,0.00495109581419827,0.943903925272078,0.999999999776616
"TFDP2",1.3768500702167e-08,0.0273359979393748,0.00490475195766287,0.944166650247702,0.999999999776616
"ZMYND8",1.37123574904897e-08,0.0258680193320489,0.00486483372629653,0.944393949743078,0.999999999776616
"UBR5",1.36044048900156e-08,0.0230309666509235,0.00478853696896675,0.944831015672313,0.999999999776616
"MRPS15",1.35217940113327e-08,0.020846956786648,0.00473055807444208,0.945165492211034,0.999999999776616
"SNRPD3",1.34486188964034e-08,0.0189029117648775,0.0046794964348758,0.945461773120828,0.999999999776616
"SPAG9",1.34024755798117e-08,0.0176723945794407,0.00464744004980439,0.945648608055438,0.999999999776616
"HERPUD1",1.32288821532697e-08,0.0130106390210981,0.00452782926739741,0.94635151696286,0.999999999776616
"MT-CYB",1.32191567459774e-08,0.012747933858056,0.00452117431397318,0.946390898009138,0.999999999776616
"SUCLG1",1.31558508271298e-08,0.0110338726108192,0.00447797462134322,0.94664724556752,0.999999999776616
"MMP24-AS1",1.31014275012721e-08,0.00955470260443727,0.00444100214555734,0.946867628851645,0.999999999776616
"GRHPR",1.30840446796549e-08,0.00908115507723586,0.00442922542337171,0.946938020175979,0.999999999776616
"MT2A",1.30789723718827e-08,0.00894287312801398,0.00442579192244714,0.94695856044423,0.999999999776616
"KLF6",1.30136876999309e-08,0.00715899285990756,0.00438171884976313,0.947222933324065,0.999999999776616
"KHDRBS1",1.28581153298543e-08,0.00287717979704495,0.00427758236553723,0.947852953204729,0.999999999776616
"GADD45GIP1",1.2800587600315e-08,0.00128269058732021,0.00423939183604683,0.948085930958294,0.999999999776616
"RSRP1",1.27296331745273e-08,-0.000692354111879626,0.00419252368646883,0.948373290714107,0.999999999776616
"SUDS3",1.26691124697908e-08,-0.00238437921722054,0.00415275328340534,0.94861840004142,0.999999999776616
"ANKRD17",1.25709125152667e-08,-0.00514450513671685,0.00408862570885578,0.94901612096054,0.999999999776616
"COX14",1.25464864704146e-08,-0.00583389782864503,0.00407275225032828,0.949115051180678,0.999999999776616
"KMT2A",1.25270546211837e-08,-0.0063831510929282,0.00406014635919438,0.949193754500026,0.999999999776616
"PPDPF",1.24271855303563e-08,-0.0092174893460993,0.00399566722554606,0.94959825437505,0.999999999776616
