frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2
768	7.68	0.2023179194879656	0.1085313657617016	0.2622400415555012	0.095853409335889	0.2456742203033136	0.2715655821946257	84	341	28	50	2.181068297611387	1.773847631769705	15.0	62.52	68.414	108.815	22.119	11.0595
769	7.69	0.1980353052295191	0.1072125281757904	0.2563002433568412	0.0865514236238636	0.2423512196203798	0.2487470060650233	64	330	24	50	2.1797127037131023	1.7749248187304467	16.0	63.326	69.984	110.416	22.894000000000005	11.447000000000005
770	7.7	0.1968222993929218	0.1074320424726719	0.2543786919554861	0.0925275265083927	0.2438905453505594	0.2674532537690308	70	339	23	48	2.186183015125404	1.7771561673825442	13.0	63.246	69.554	110.587	22.213000000000008	11.106500000000004
771	7.71	0.2098771340612238	0.1098947338976344	0.2730870905585059	0.0946104941611905	0.2623745315336701	0.2751340695221566	81	352	27	46	2.1763071194580057	1.7697191054284704	14.0	62.953	67.769	107.879	22.843000000000004	11.421500000000002
772	7.72	0.1978496624994674	0.1022365557522086	0.2579560170929768	0.090542335324114	0.2491887868472506	0.2650698177271954	105	391	32	47	2.134298787683904	1.758882295626305	11.0	62.734	68.447	107.718	23.463000000000008	11.731500000000004
773	7.73	0.1886531762839423	0.1044376992621062	0.2432251256214887	0.0956037127596749	0.2353820773816998	0.2610530078093512	100	401	29	48	2.168262524977105	1.7704589919299405	15.0	62.711	69.214	107.756	24.16900000000001	12.084500000000006
774	7.74	0.1904036717936141	0.099381024843672	0.2478703179082347	0.0909937552905319	0.2403921405497035	0.2568480766880055	95	371	27	49	2.1534418848499794	1.7678162263092791	15.0	62.872	69.408	109.07	23.210000000000008	11.605000000000004
775	7.75	0.1836033913620807	0.0973419492026572	0.2384341332839136	0.0882682460406188	0.2285800422744293	0.269179941669566	101	424	32	52	2.1415563774041555	1.7639225044539717	13.0	63.302	70.572	108.849	25.02499999999999	12.512499999999996
776	7.76	0.1809884510193148	0.1097606377874509	0.2291970300592591	0.0929615806748815	0.2208328407656958	0.2677424299285	79	356	24	45	2.19251615767367	1.780180548303688	14.0	64.134	68.403	110.227	22.31	11.155
777	7.77	0.1848116846919104	0.1023406706281424	0.2382602598365903	0.0829294102707345	0.2302960487707661	0.2593084810013183	91	376	31	54	2.1619976420121363	1.769580060572283	15.0	63.831	68.714	109.474	23.07100000000001	11.535500000000006
778	7.78	0.1938298363664208	0.1028399927647572	0.2516848400729901	0.0872275191266348	0.2430456188044626	0.2680400756244847	112	406	34	51	2.1507539835807243	1.7623294708953268	14.0	63.947	68.576	108.355	24.167999999999992	12.083999999999996
779	7.79	0.1851925469870111	0.0924670096929088	0.2426521326248996	0.0787126325461858	0.2337107290770728	0.2583347579533079	97	359	32	44	2.194422103959464	1.77742870553129	13.0	63.786	68.728	110.186	22.328000000000003	11.164
780	7.8	0.1956518786693299	0.0964234958951431	0.2568138911987053	0.0841098475489384	0.2490175230165604	0.2779612191782178	81	328	27	51	2.191851964833992	1.7788611217250234	13.0	64.108	71.378	112.698	22.788	11.393999999999998
781	7.81	0.1922549520315113	0.0965003958148534	0.2517207103427046	0.081463688279634	0.2438384937429843	0.2635415992813898	100	382	31	47	2.177151332598185	1.7721267303275574	13.0	64.422	68.938	110.429	22.93100000000001	11.465500000000006
782	7.82	0.2037845302562313	0.106260083680167	0.26532991871923	0.0929687457186728	0.2584189607210417	0.2623531355938074	107	402	31	49	2.1437940436382927	1.761404014444692	15.0	63.69	68.801	109.16	23.33099999999999	11.665499999999994
783	7.83	0.1958767300176831	0.1080692750037406	0.2526885631361028	0.0952984464377601	0.2453709100361761	0.2618897906251277	88	368	31	50	2.159028608951922	1.7663238007437538	15.0	64.817	70.111	111.714	23.214	11.607
784	7.84	0.1964798638870975	0.1047603007704234	0.2549246289954509	0.0912159856617359	0.2481577719380202	0.2630329518412716	72	346	28	50	2.1760418610482253	1.7736538760255791	13.0	63.362	68.844	109.561	22.644999999999985	11.322499999999993
785	7.85	0.189190901754486	0.0956543513587837	0.2474545927316867	0.0841184500220198	0.240122201378185	0.2597485564542554	96	371	33	49	2.172129423107196	1.771437526726377	10.0	63.705	69.181	110.238	22.648	11.323999999999998
786	7.86	0.1844882821125318	0.1026923053941483	0.2376249913024351	0.0919610203085554	0.231190720060558	0.256694060182553	100	385	28	50	2.158981753461828	1.7712388811442152	15.0	64.012	69.986	110.794	23.203999999999997	11.601999999999997
787	7.87	0.1924439273324849	0.1022544176163931	0.2498267862681276	0.0939465991126413	0.2432824757067523	0.2615286528110144	92	367	30	54	2.1777546431186114	1.775325448225291	14.0	64.432	69.216	111.555	22.09299999999999	11.046499999999996
788	7.88	0.182548819981105	0.1051698572461528	0.2336286071285505	0.09523905857335	0.2295085423240439	0.2729729005057387	92	368	26	50	2.1827143208620807	1.7750202668487494	13.0	64.866	67.919	109.814	22.971000000000004	11.485500000000002
789	7.89	0.1903052534010397	0.0927208109944589	0.2501761886780317	0.0843426611575401	0.243978813623009	0.2570950272224477	78	370	25	48	2.1564601269645305	1.7682083046792472	13.0	65.191	70.022	112.182	23.03100000000002	11.51550000000001
790	7.9	0.1960055302848178	0.1026765356062652	0.2550203293163089	0.0817654927903407	0.2461282905412916	0.2553158830709707	99	378	33	50	2.171779261643481	1.7731333310926811	14.0	63.575	69.813	110.125	23.263000000000005	11.631500000000004
791	7.91	0.1996946139608582	0.1120720483152833	0.2568315102448215	0.0912665641314545	0.2446189656168453	0.2635333839087959	88	369	26	51	2.194046359872171	1.7830159613488594	15.0	65.839	68.719	111.218	23.33999999999999	11.669999999999996
792	7.92	0.1910715951064111	0.0974766460484706	0.2495911660677396	0.0854526599214236	0.2405405327399688	0.2548037990178455	96	355	28	47	2.193364236118114	1.783229504584816	12.0	63.991	70.696	111.298	23.38900000000001	11.694500000000003
793	7.93	0.2017515202225312	0.1139962693469101	0.2591548824971702	0.0913070305607701	0.2478326391973096	0.2622710963901015	74	344	26	49	2.1920355262784783	1.779009719854446	12.0	66.738	69.338	112.366	23.709999999999997	11.854999999999997
794	7.94	0.201863855117098	0.1120033886943696	0.2601536911957282	0.0904780125355186	0.2491235301185445	0.2563552907419958	96	388	29	51	2.199215169007443	1.7810365949675986	15.0	64.809	69.207	110.696	23.319999999999997	11.659999999999997
795	7.95	0.1994085325227478	0.1090258451199277	0.257647685223214	0.0889487663622632	0.2497536747842543	0.2701147067617713	83	351	22	46	2.179028379403115	1.7763745608690562	12.0	64.575	68.44	111.461	21.553999999999988	10.776999999999994
796	7.96	0.1865344750958361	0.1126228330628986	0.2364488731397222	0.1029342318380819	0.2268853726310009	0.2538612809973469	101	394	28	52	2.1820582003464013	1.779319352850909	15.0	64.928	68.162	110.304	22.786	11.393
797	7.97	0.2017813685951352	0.112203221702841	0.2599462915720398	0.0972975385806009	0.2470411474878441	0.2700536126798174	108	392	29	50	2.2089895510556645	1.7904206429143854	16.0	64.624	70.305	111.239	23.69	11.845
798	7.98	0.1923369999267186	0.0935648453865987	0.2528987109350834	0.0788798676105767	0.2414215788033408	0.2697648627050277	106	410	31	51	2.16510290986186	1.7747091152374597	14.0	65.624	69.109	110.583	24.15000000000001	12.075000000000005
799	7.99	0.1853636421800841	0.1050474141465656	0.237973455819192	0.0842034726179453	0.2219699539617041	0.2759270763987554	81	333	23	50	2.1882620806735904	1.7771944265707271	12.0	63.95	68.958	111.414	21.49400000000001	10.747000000000009
800	8.0	0.1905956724371794	0.1041019853448187	0.2463035331525354	0.0879547566312367	0.2295764623573664	0.2601324721744893	77	339	30	47	2.2119544332636853	1.787472536103467	12.0	64.249	69.905	111.888	22.26599999999999	11.132999999999996
801	8.01	0.1870312665598806	0.1072479777943991	0.2395814688114209	0.0907318353137173	0.2266197210416782	0.2755955626416784	73	289	21	42	2.199409068201984	1.782020849442511	13.0	62.999	69.716	110.308	22.407	11.203499999999998
802	8.02	0.1943991888292621	0.0991592915929459	0.2539434785299489	0.0880229053610824	0.2433848611079847	0.2681993108199309	75	308	23	48	2.181736483297816	1.7734097986029649	13.0	63.875	67.818	108.858	22.83499999999998	11.41749999999999
803	8.03	0.1846634274984163	0.0963737731539786	0.2404018460703792	0.0877182653683661	0.2311631281211449	0.2744543953034196	79	345	23	50	2.1809109464421828	1.7753121548154716	13.0	64.216	71.122	111.84	23.49799999999999	11.748999999999995
804	8.04	0.1865567011140068	0.0986591728752119	0.24236615893046	0.0892641896287586	0.2347119621164301	0.2708965170515209	77	336	23	46	2.1919830207545856	1.7788600601078914	16.0	64.325	70.175	111.453	23.047	11.5235
805	8.05	0.1864145571416635	0.1021442169209957	0.2407685665866051	0.0875150128810831	0.2288770172993078	0.2650341191688204	97	354	26	44	2.195885507663616	1.7796571828091157	16.0	64.793	70.619	112.127	23.28500000000001	11.642500000000004
806	8.06	0.1988782665542999	0.1102379927432784	0.2563507122856151	0.0890044769611209	0.2425509747445228	0.2626652201066626	88	372	28	50	2.186325281241269	1.7772042177188276	16.0	64.466	71.327	112.054	23.739000000000004	11.869500000000002
807	8.07	0.2133698523661245	0.1238025704213112	0.2726956132282584	0.1024989486945421	0.2598018521381328	0.2564954731731255	99	407	30	51	2.188489940214142	1.7749024094505148	15.0	64.609	69.804	110.984	23.429000000000016	11.714500000000008
808	8.08	0.1859765072551925	0.1098549214935283	0.2368327521135159	0.0954345508423546	0.2285541757750742	0.2659710415587685	82	353	23	46	2.1882794521119253	1.78174527189736	13.0	65.293	70.676	112.98	22.98899999999999	11.494499999999997
809	8.09	0.1794724807449427	0.1139036290809578	0.2248960836173928	0.0969327896049148	0.2161692499692899	0.2714851337553474	96	357	27	49	2.1639201029319617	1.7704786355746216	14.0	63.562	68.316	109.553	22.32499999999999	11.162499999999994
810	8.1	0.168112044917308	0.1084661714868902	0.2097942675605237	0.0898501714133588	0.1983543246483247	0.2604881085826229	117	397	33	47	2.171980677840807	1.7750314269391148	15.0	65.942	70.716	113.407	23.25099999999999	11.625499999999995
811	8.11	0.1707580765006749	0.0964486339370474	0.2193578578706953	0.0833169540720877	0.2122435156387896	0.2538386038765257	110	407	34	52	2.138390526807964	1.7644804800471223	14.0	63.724	69.956	110.587	23.093000000000004	11.546500000000002
812	8.12	0.1722230630970646	0.1118962815971021	0.2145389799951048	0.098346438837674	0.202459993198461	0.2725144224063428	100	414	36	52	2.1514885502811008	1.7699565125911918	12.0	65.326	70.165	111.073	24.417999999999992	12.208999999999996
813	8.13	0.1640402334814328	0.1102414797632634	0.202482164132786	0.0986496954715555	0.1929091595849934	0.257095024947075	102	391	34	51	2.170139564563029	1.7784094145532616	17.0	64.955	71.0	112.654	23.300999999999988	11.650499999999994
814	8.14	0.1693805682995067	0.1012875522253636	0.2151471681037544	0.0849875005401573	0.2082446132198586	0.2523744843086447	96	374	32	48	2.1534106163782485	1.7644216193329794	14.0	64.473	70.357	110.946	23.883999999999983	11.941999999999991
815	8.15	0.1718074257017157	0.1157467312565835	0.2119209524558449	0.0972629552456846	0.2008640224276358	0.2608315290100492	97	334	29	44	2.170465615591488	1.7715844614577203	14.0	65.631	69.309	112.271	22.669	11.334499999999998
816	8.16	0.1773906993322031	0.1267860340560195	0.2148610927456111	0.1137106990561903	0.20338349329497	0.2529202509481771	109	400	28	50	2.1721444388066438	1.7724548129675273	15.0	65.647	69.376	110.311	24.712000000000018	12.356000000000009
817	8.17	0.169027358892207	0.118738147031244	0.2058844522242065	0.0984586481394665	0.1930171475066087	0.2594978138615737	90	360	26	50	2.1775285932505906	1.77443410969503	10.0	65.83	68.772	111.487	23.11500000000001	11.557500000000005
818	8.18	0.1674820981071768	0.1070177807866154	0.2095194036996373	0.0902096529923954	0.1988239336101288	0.2742040455668748	90	361	28	47	2.1800201192643422	1.775268095149226	13.0	66.995	68.344	112.891	22.447999999999997	11.223999999999997
819	8.19	0.1767596964811238	0.106673845373782	0.2240799990750082	0.0940061335503733	0.2128007489805493	0.2448044034966376	91	372	32	47	2.1674836723970774	1.7709769487879228	15.0	64.901	68.197	110.1	22.99800000000002	11.49900000000001
820	8.2	0.1843105934730739	0.1042592273360781	0.2367021238190778	0.0879821746357774	0.2229833203631465	0.2695588962651845	96	369	28	48	2.1928656773484554	1.7818490921272407	15.0	64.8	69.505	110.993	23.31200000000001	11.656000000000006
821	8.21	0.193236126204756	0.1079498665669099	0.2487318678166102	0.0905742197622865	0.2363626603870962	0.267852833400051	100	378	31	49	2.1901523529112947	1.7775139215932043	13.0	64.668	69.546	110.758	23.456000000000003	11.728000000000002
822	8.22	0.196520674847235	0.1172982407876296	0.2497187592423388	0.090098416647344	0.237190447246664	0.2654166640897346	106	381	30	47	2.17722548370592	1.773596155333898	14.0	64.154	69.412	110.891	22.675	11.3375
823	8.23	0.1938963891132331	0.1201947179171488	0.2443353143609587	0.0965012403687188	0.2321146275853388	0.2596726965198825	114	401	31	52	2.1722559245415702	1.7681423323145673	12.0	66.073	68.169	111.181	23.060999999999996	11.530499999999996
824	8.24	0.1941892254173143	0.1052782356103285	0.2512634657573509	0.0841202605932537	0.2381340840092243	0.2664021443939318	93	394	31	52	2.1748675653896408	1.7720706690009844	15.0	64.576	69.291	111.42	22.44699999999999	11.223499999999994
825	8.25	0.2031958344710449	0.098385168179199	0.2673395113657035	0.0866881860161426	0.2608305285795638	0.2653317146412688	98	393	28	49	2.1602572130235425	1.7643957080102108	15.0	64.565	66.771	108.513	22.823000000000008	11.411500000000004
826	8.26	0.2064577666371627	0.1148432944274459	0.2659543293260399	0.0927007609124988	0.2504044303084553	0.2700428582565922	93	366	32	50	2.179700046042213	1.768967318463088	13.0	62.846	68.104	109.0	21.94999999999999	10.974999999999994
827	8.27	0.2058912714130559	0.1160733651966438	0.2645823946821882	0.1017004484941054	0.2524683137189498	0.2534913945929894	69	322	25	48	2.198086492475639	1.782706607390714	13.0	65.67	71.103	113.888	22.88499999999999	11.442499999999995
828	8.28	0.1837554779785609	0.0975291940682103	0.2385900521948894	0.0927784362582725	0.2349546535755668	0.2677612643234932	94	365	31	50	2.159975437518177	1.7692806365634506	14.0	66.105	70.755	112.785	24.075000000000017	12.037500000000009
829	8.29	0.1981727131477207	0.1082882868561525	0.2560759271219227	0.0906001497489553	0.2464087432676003	0.2617088337910579	109	399	32	49	2.164885189805641	1.7655788478962762	14.0	65.21	69.843	111.421	23.63199999999999	11.815999999999995
830	8.3	0.1993172979581394	0.1161936644201473	0.2544990490486985	0.0900610224855222	0.2391380932643531	0.2656551549406852	102	404	31	50	2.174620612606321	1.7725861739805269	13.0	64.677	68.513	109.739	23.450999999999997	11.725499999999997
831	8.31	0.1887482821816891	0.11353658486624	0.2394469564552898	0.0992892017987138	0.2253163696272753	0.259054331983171	105	384	27	51	2.189275070271651	1.7793547414773496	14.0	65.605	69.942	112.823	22.724000000000004	11.362000000000002
832	8.32	0.1949818646255227	0.1037921780429423	0.2530474486023328	0.0886436632731039	0.2368398340422758	0.2497807321665078	95	384	29	47	2.200491389779402	1.7862814835427314	16.0	63.801	71.212	111.86	23.15300000000001	11.576500000000005
833	8.33	0.1820974991216201	0.095796381923377	0.2367684899655589	0.0856534821126542	0.2315310903045539	0.2756719601972898	103	375	30	47	2.1769510822605693	1.7767659904965476	14.0	64.464	71.513	113.197	22.78	11.39
834	8.34	0.1988877989211696	0.1224241097500549	0.2510295886104476	0.1024667280143229	0.2398043988621085	0.2669291502787942	110	429	30	51	2.1817477947024124	1.7753120707069012	12.0	65.502	71.2	112.45	24.251999999999995	12.125999999999998
835	8.35	0.1929474638665063	0.1049256548852202	0.2495282300815543	0.0926702304237574	0.2419555178066747	0.2478983775048756	104	396	30	46	2.1559083693567143	1.7647465437184084	14.0	65.443	68.899	110.272	24.06999999999998	12.03499999999999
836	8.36	0.2024951460937354	0.1189033168939324	0.2581814183183294	0.1073043738262193	0.2490148993997985	0.2604652747979613	70	368	24	50	2.1810227927064623	1.775838534198316	14.0	64.949	69.363	111.297	23.01500000000001	11.507500000000007
837	8.37	0.1997664113523636	0.107922785941443	0.2586311968317438	0.0936996615141994	0.2489600121881672	0.2515092842883185	105	411	29	53	2.1298854304111865	1.7622269094471446	13.0	65.525	70.559	111.864	24.22	12.11
838	8.38	0.1983206435286671	0.1130805109668613	0.2543159142348749	0.0975573830334282	0.246178229351021	0.2520340688008825	117	422	34	53	2.1602049300662074	1.7658826955209583	12.0	64.611	70.133	111.326	23.418000000000006	11.709000000000003
839	8.39	0.1886726718713556	0.1060685391250057	0.2425799641333454	0.0942333996174023	0.2356763173546362	0.2578486981594654	94	368	28	46	2.1603652094457475	1.76828929676031	12.0	63.442	68.737	110.634	21.545	10.7725
840	8.4	0.1991305289163528	0.1099974185073416	0.2568317563597983	0.0913571044982628	0.2465577659692207	0.2568266096198616	95	384	29	47	2.172368197717834	1.7702575155927822	14.0	64.951	69.022	111.919	22.054000000000016	11.027000000000008
841	8.41	0.1971862134296224	0.11257623365588	0.2528006068793277	0.103762981311655	0.2453748407282767	0.2447714436278188	114	404	29	48	2.170429335981801	1.773031405728947	12.0	66.711	69.4	113.173	22.937999999999988	11.468999999999994
842	8.42	0.1926812772331253	0.1209068392721953	0.2421105954969115	0.1058520498495364	0.2317380164467799	0.2516225732239855	96	410	27	51	2.166996284034795	1.7727837660628414	11.0	66.664	68.7	112.44	22.924000000000007	11.462000000000003
843	8.43	0.20576388403318	0.1192193832109476	0.2630485044328565	0.1050701816510085	0.2525355484952053	0.2653471242603747	105	426	30	54	2.155469223894378	1.7689583426802262	11.0	65.112	69.64	111.723	23.02900000000001	11.514500000000004
