frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	butin_heavy_rmsd_after_protein_fit_nm	protein_butin_min_heavy_distance_nm	protein_butin_heavy_contact_pairs_le_0_40_nm	pocket_butin_min_heavy_distance_nm	pocket_occupied_le_0_50_nm	pocket_occupied_le_0_40_nm	pocket_butin_com_distance_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2	protein_butin_hydrogen_bond_count	protein_butin_surface_sasa_nm2	butin_sasa_nm2
7740	77.4	0.2592929841181225	0.1875865001230033	0.3127783870610498	0.1464540404421029	0.2840824457126878	0.2760669529591453	104	374	33	52	2.1788812242026587	1.7875804469636651	0.3535681471905444	0.2735434944419836	60	0.2735434944419836	1	1	0.4505742386245757	11.0	68.853	73.578	117.597	24.83399999999999	12.416999999999994	2.0	115.304	0.124
7741	77.41	0.2652958759943719	0.177979564667447	0.3276273281852795	0.139108134647328	0.3038860299063491	0.2734814493602315	87	342	29	53	2.181512918178224	1.7912464267447734	0.3395430153653583	0.282327630192844	63	0.282327630192844	1	1	0.4339684842356301	13.0	69.352	73.218	118.365	24.205	12.1025	2.0	116.309	0.0
7742	77.42	0.2542349784188565	0.1644238618989078	0.3170774595812259	0.1373002409305292	0.3006412467197361	0.2773677369907729	84	345	27	52	2.192508475563641	1.7889728339237017	0.3324552575100648	0.2732072642566313	64	0.2754245758123344	1	1	0.4324700657027623	11.0	66.642	73.468	117.01	23.10000000000001	11.550000000000004	1.0	115.01	0.027
7743	77.43	0.2608146932835229	0.177693963722379	0.3206679021573041	0.140313429985362	0.3003074709063544	0.2751180922338335	85	330	28	50	2.160387830698209	1.7749274072347228	0.3203774509915807	0.2958859259206169	56	0.2958859259206169	1	1	0.4235917090131147	12.0	66.169	71.325	113.824	23.67	11.835	2.0	111.989	0.0
7744	77.44	0.2518051654695302	0.1714629825486754	0.3096398807974068	0.1441084746358163	0.2865684256376226	0.2645488094123239	97	363	30	52	2.165718278870098	1.7773304822003024	0.3312071082550515	0.2628209494223425	66	0.2743721147757332	1	1	0.4328844015986857	14.0	67.126	72.152	115.671	23.607000000000014	11.803500000000009	2.0	113.891	0.033
7745	77.45	0.2536434068029244	0.1759382570451607	0.3101752015427887	0.1481117337847369	0.2826412820430901	0.2576549238225641	87	355	28	47	2.173576794514932	1.780113786010859	0.3401895734513827	0.287699803075047	64	0.287699803075047	1	1	0.4333876806024303	13.0	66.885	72.835	116.017	23.703000000000003	11.8515	2.0	114.188	0.0
7746	77.46	0.2704064239280342	0.170327732757694	0.3394648662586158	0.1367888702533433	0.3162546830473243	0.279719567524864	99	376	28	54	2.1514139781202157	1.7732202020001968	0.2839558971396402	0.2712097697812877	67	0.2712097697812877	1	1	0.3875720897867248	12.0	68.578	73.761	117.422	24.917	12.4585	3.0	115.507	0.067
7747	77.47	0.2582192984486334	0.1870993133897099	0.3113172252406768	0.1491135731559162	0.2846123434666581	0.2778146258002832	112	387	34	53	2.157339371853726	1.7700556774811278	0.3339750169308104	0.2739070954140169	59	0.2739070954140169	1	1	0.4184281806497324	9.0	67.128	72.079	114.753	24.453999999999997	12.226999999999997	2.0	113.051	0.027
7748	77.48	0.2667328812151684	0.2084921047002221	0.31236894026576	0.1681473658810495	0.2887327145467801	0.2744464341018108	93	350	31	48	2.192371650150889	1.7883838875151767	0.4025107956822417	0.2694032749133679	64	0.3034783524421994	1	1	0.4629305201310723	11.0	67.779	72.956	116.992	23.74300000000001	11.871500000000005	2.0	115.131	0.0
7749	77.49	0.2554264349627662	0.1880328405561654	0.3062347285139927	0.1511690263017273	0.2829597239627371	0.2775336751387438	102	379	30	53	2.1866174875744333	1.7850379949429602	0.3461754142206912	0.2756338107389867	60	0.2756338107389867	1	1	0.4340716789273851	11.0	68.753	72.177	116.839	24.091000000000008	12.045500000000004	2.0	114.985	0.033
7750	77.5	0.2376184083425604	0.1730519004878563	0.2859737147247797	0.1499025448092258	0.2693070141337257	0.2701442466219494	87	326	27	51	2.188774521134117	1.787075852298401	0.3263015483260644	0.2731043443573627	59	0.2731043443573627	1	1	0.4263924970141316	10.0	67.908	73.022	117.718	23.212000000000003	11.606000000000002	3.0	115.866	0.0
7751	77.51	0.2534915952011886	0.1840886973277278	0.3053788677651489	0.1509168810857369	0.2856332085803333	0.263918613987994	103	399	30	54	2.159958422159073	1.781127474805714	0.333990042135767	0.2712451849244991	59	0.2739234198844825	1	1	0.4258923340832911	11.0	68.176	74.187	116.963	25.40000000000001	12.700000000000005	2.0	115.044	0.094
7752	77.52	0.2536858905341224	0.18923724006914	0.3026773525333534	0.1529116909663186	0.2767953453315196	0.2638674842350607	114	367	33	53	2.180783767289291	1.7803627684962011	0.3757898384497313	0.2974378447619182	64	0.2974378447619182	1	1	0.4639111041448195	14.0	67.911	71.42	115.666	23.66500000000002	11.83250000000001	1.0	113.835	0.033
7753	77.53	0.265973160323265	0.1882490409336275	0.3231901632740304	0.1510885875223037	0.302486662423865	0.2690840916429971	89	341	25	49	2.1926993815375786	1.7856708127273493	0.3231045112064624	0.3006174891567272	55	0.3006174891567272	1	1	0.4184302564254676	11.0	68.732	73.104	118.744	23.092000000000013	11.546000000000006	1.0	117.0	0.06
7754	77.54	0.266659534152169	0.1933536498050255	0.3214133744004909	0.1494968971906733	0.2976238244384641	0.2737975188418168	117	420	33	57	2.1642489999133714	1.7790026787630229	0.3516588329260731	0.2657100293944432	57	0.2704413555174725	1	1	0.4540784690656289	13.0	67.501	73.695	116.494	24.702	12.351	2.0	114.642	0.0
7755	77.55	0.2854870441070021	0.2028401007109883	0.3464672177450097	0.1577937979445788	0.3157740960437955	0.2783183102055336	108	407	36	56	2.1564872329602016	1.7794656488565357	0.3972200046710776	0.2704145401444958	47	0.309807935847309	1	1	0.4925699369872635	12.0	67.848	74.222	116.862	25.208	12.604	2.0	114.877	0.033
7756	77.56	0.2918971943476602	0.2127712636432452	0.351188721471838	0.1625829664161676	0.3204529394249988	0.2741278308965858	106	400	30	57	2.1621584149318287	1.7761513231534545	0.3919252325756551	0.2774958354344859	49	0.3016169005462119	1	1	0.4815958532877646	14.0	66.654	75.025	116.845	24.834000000000003	12.417000000000002	2.0	114.696	0.027
7757	77.57	0.2733741983948151	0.1909939005909281	0.3335583253736552	0.1498620538293251	0.304496188192555	0.2675158167252174	86	330	26	51	2.1421029712458006	1.7667023441083791	0.3230183917300142	0.271919160258865	56	0.2756578733445002	1	1	0.4464741187779391	11.0	66.749	72.979	115.419	24.30900000000001	12.154500000000006	2.0	113.313	0.033
7758	77.58	0.2774169733486433	0.1911251572697533	0.3399502688422352	0.15149127643263	0.3101095825943116	0.2685160824909577	113	423	34	55	2.1300951615468917	1.764401097195894	0.3186631279470159	0.267688724040311	65	0.2878667104137281	1	1	0.4240391407478185	14.0	66.11	73.523	113.389	26.243999999999986	13.121999999999993	2.0	111.742	0.033
7759	77.59	0.2805723906548143	0.2034929470718565	0.3381536067826089	0.1528716343971032	0.3062966247479675	0.2711568753331288	127	418	33	58	2.124476042862157	1.7629549206057902	0.3402306910854662	0.2668723224807216	61	0.2668723224807216	1	1	0.4474759155000722	12.0	67.865	73.906	116.4	25.37100000000001	12.685500000000005	2.0	114.636	0.0
7760	77.6	0.2911982538744121	0.2042702897432731	0.3548549310355895	0.1499285226625354	0.3221914269244306	0.2650754087216346	106	414	34	56	2.1153654703829483	1.7638428255079617	0.3341713621501722	0.2544834596204337	64	0.2745870447807377	1	1	0.4434254934409746	13.0	68.604	71.248	114.591	25.26100000000001	12.630500000000003	2.0	112.604	0.033
7761	77.61	0.2760015023468088	0.1951459471278424	0.3354874936323476	0.1509884253630206	0.3059647228102245	0.274377603532122	111	413	33	54	2.1443948982264827	1.7716208475518551	0.3483841545500747	0.2709707616866786	48	0.2859600007040016	1	1	0.4529298587877493	14.0	67.676	73.676	114.754	26.598	13.299	2.0	112.799	0.0
7762	77.62	0.2793659731752703	0.1786366964765049	0.3494235438213691	0.1449249338931099	0.3199103445606468	0.2695539459165639	108	405	32	53	2.1311882308850154	1.7707420148665176	0.3007984923022269	0.3148801947162317	44	0.3148801947162317	1	1	0.4262469089807107	13.0	68.753	72.749	115.55	25.95200000000001	12.976000000000006	1.0	113.326	0.06
7763	77.63	0.2876945156731674	0.1896273932228428	0.3570215971600275	0.1428500020511363	0.3259202633967838	0.2709040011727911	104	375	30	51	2.127499653814771	1.7706601470646417	0.3071833495728248	0.2949204310120216	57	0.2949204310120216	1	1	0.412713116656333	13.0	68.814	73.913	116.473	26.253999999999976	13.126999999999988	3.0	114.292	0.06
7764	77.64	0.2739581660591856	0.1902518155832792	0.3348971770578964	0.141332094170223	0.3072368396616663	0.2648528952377532	99	400	32	52	2.12377081755868	1.7617429550044683	0.3529566584974491	0.2676437255248841	48	0.2676437255248841	1	1	0.4699133844397388	14.0	68.744	70.403	113.571	25.575999999999997	12.787999999999997	1.0	111.623	0.067
7765	77.65	0.2817509098335053	0.1889066791071507	0.3480066126460502	0.1494198286532343	0.320948618119476	0.2643991672016975	110	394	32	54	2.1450262461754344	1.775000770958577	0.3299188531322976	0.3019375325228193	39	0.3019375325228193	1	1	0.424357013387363	11.0	67.679	71.311	112.504	26.486000000000004	13.243000000000002	1.0	110.041	0.027
7766	77.66	0.2908026853758589	0.1904142549254264	0.3615160292340065	0.1479357109588029	0.3312175281234667	0.2640943464041956	115	396	34	57	2.1403523320364086	1.7717331729742611	0.3584332433421586	0.3030126598901156	62	0.3030126598901156	1	1	0.4409210870344751	13.0	69.234	72.619	114.801	27.052000000000007	13.526000000000003	1.0	112.534	0.06
7767	77.67	0.2946917906541081	0.2056516167760317	0.3596979271781768	0.1566169116287998	0.329114258084216	0.2726227424591791	112	425	33	58	2.118969687882455	1.7594687584165627	0.3087611782477811	0.2707564040451091	56	0.2707564040451091	1	1	0.4218199461792514	14.0	66.6	72.559	111.502	27.657	13.828499999999998	2.0	109.523	0.033
7768	77.68	0.3066248620431202	0.2121316845159387	0.3752661923526327	0.1553680197433553	0.3385214460823549	0.2693584909109592	111	397	32	55	2.1367194166749583	1.7642266546206529	0.3450333806243243	0.2743735788369172	54	0.2743735788369172	1	1	0.4341569702479385	11.0	67.058	72.437	113.103	26.39200000000001	13.196000000000003	2.0	110.932	0.053
7769	77.69	0.3016938548445681	0.2114521316578618	0.3677441265326782	0.1584081867899736	0.3353649932420479	0.2651249289995787	93	375	33	56	2.1444143992627915	1.7653083855150975	0.3330974173703548	0.2792458680952616	57	0.2958278636972217	1	1	0.4387489156772994	12.0	67.903	73.036	114.074	26.865000000000023	13.432500000000012	1.0	112.142	0.033
7770	77.7	0.2937803232104771	0.193980140226215	0.3644005805369247	0.149045794945536	0.3323048035269027	0.2679199021814052	92	351	32	55	2.150100660615659	1.7671454837802287	0.3206956879602583	0.2875622200702267	48	0.2875622200702267	1	1	0.4311385630717163	15.0	67.214	72.266	112.983	26.49700000000001	13.248500000000009	2.0	110.712	0.06
7771	77.71	0.3024917945152148	0.1973454549299305	0.3764101605412193	0.1503815690983769	0.3411724084139079	0.2627490987821753	87	344	27	56	2.151120358689256	1.7694338945978711	0.3497900526951246	0.2729206359205228	60	0.2850355371519092	1	1	0.4624880208102371	13.0	66.852	72.067	112.307	26.61199999999998	13.30599999999999	2.0	110.35	0.0
7772	77.72	0.2977270228975227	0.1936478611358056	0.3707753732977125	0.1550017149004026	0.346894454255558	0.2680743059343344	85	343	29	56	2.158279135282753	1.7756297856635317	0.3793914979721398	0.301465709036067	53	0.301465709036067	1	1	0.4932735571056444	16.0	67.29	71.434	111.851	26.87299999999999	13.436499999999995	1.0	110.045	0.106
7773	77.73	0.292122232326105	0.2014695621017992	0.357855702474061	0.1532938502011088	0.3314390104919935	0.2657892083952078	128	420	36	51	2.142090533923104	1.7722369781378364	0.3152071197983053	0.3150652392524146	52	0.3150652392524146	1	1	0.4242992428721454	16.0	69.148	71.28	112.926	27.501999999999995	13.750999999999998	1.0	110.793	0.14
7774	77.74	0.2890684946740324	0.2067370301927569	0.3500543991319381	0.1551580571782484	0.324774177135735	0.2690372497101569	104	399	31	56	2.1259568711404677	1.7629843518354658	0.3688258811179	0.307071183271106	65	0.307071183271106	1	1	0.4697353057240736	15.0	68.279	72.402	113.578	27.10299999999998	13.55149999999999	1.0	111.707	0.106
7775	77.75	0.2979894657157608	0.2062658997226771	0.3646391243793803	0.163922257417282	0.3348948573632596	0.2706193686097058	100	356	26	53	2.149808216427908	1.7768074073260005	0.3422008485916877	0.3016569467883637	59	0.3016569467883637	1	1	0.4251642119667368	16.0	69.127	71.349	112.66	27.816000000000003	13.908	2.0	110.187	0.17
7776	77.76	0.2793937575908244	0.2062655011895643	0.3346234926736217	0.1710428858474098	0.316497845031801	0.2694789592389586	111	407	32	54	2.141675675347726	1.7728058895888932	0.3135027732552315	0.2739486552407592	61	0.2739486552407592	1	1	0.420691193487818	14.0	68.566	71.589	112.597	27.558000000000007	13.779000000000003	1.0	110.579	0.113
7777	77.77	0.2801530447370682	0.1858069819268488	0.3470770877753903	0.1517132905225631	0.3219712721592239	0.2704332339614395	97	349	26	51	2.164817733944404	1.7756762575186706	0.2946950620164259	0.2863108136976665	50	0.2863108136976665	1	1	0.4084423029050372	14.0	68.348	71.746	113.713	26.381	13.1905	1.0	111.549	0.08
7778	77.78	0.288719987110531	0.1935684547618579	0.3566201201222804	0.1498559866605785	0.3273535067028249	0.2749596928660088	137	458	36	56	2.142628515349404	1.7714796995791633	0.3510992286935486	0.3068446588208821	54	0.3068446588208821	1	1	0.454434354356428	15.0	69.051	73.437	114.613	27.875	13.9375	1.0	112.542	0.106
7779	77.79	0.2962802102326168	0.1982976863854558	0.3661340513637695	0.156021502477192	0.3359993423783897	0.276954482453839	133	440	34	58	2.1397514329596192	1.772328358188398	0.3220024900517458	0.3025522193428801	48	0.3025522193428801	1	1	0.4235814589270486	17.0	70.03	72.233	114.737	27.52600000000001	13.763000000000003	1.0	112.563	0.147
7780	77.8	0.2909171137471411	0.1945858911628587	0.3595697337205591	0.1500677433385247	0.3279716865572052	0.2579052841787715	117	420	34	54	2.147364556497554	1.7715975126273509	0.301397985114808	0.27357863366229	50	0.27357863366229	1	1	0.4071008309552629	16.0	67.559	71.181	112.893	25.84700000000001	12.923500000000004	2.0	110.597	0.067
7781	77.81	0.2919740837005743	0.1883873930924892	0.3643644641479712	0.1476378202982939	0.3375868505767948	0.2633722627901368	123	415	35	54	2.146274032890029	1.7713389743094616	0.2816563047487458	0.2949760159676541	48	0.2949760159676541	1	1	0.3831053373822172	19.0	68.971	70.203	112.147	27.027	13.5135	1.0	109.565	0.053
7782	77.82	0.2891782966803749	0.1775867340672654	0.3651842919615842	0.1431069611533876	0.3404042454194417	0.2655505135907098	93	352	26	52	2.1365378786617564	1.7700490882319984	0.2787368996492485	0.285661125238313	57	0.285661125238313	1	1	0.3995622063724817	14.0	68.821	72.836	114.247	27.409999999999982	13.704999999999991	2.0	112.429	0.087
7783	77.83	0.2927380659137265	0.1785981512029908	0.3702229528291468	0.1411101544708004	0.3458549811278839	0.2717311973966404	117	417	30	53	2.120787650583028	1.7584895963169564	0.2519061340538093	0.281911237490281	41	0.281911237490281	1	1	0.3681659319823861	15.0	67.511	70.839	111.69	26.66	13.329999999999998	2.0	109.204	0.027
7784	77.84	0.2953518136240743	0.2008067007472375	0.3633514171843688	0.1534228164081337	0.3243411585542959	0.2698988828860585	115	397	32	52	2.1482972630809463	1.7713564253230707	0.3368143342395234	0.2747985711184666	38	0.2747985711184666	1	1	0.4265616488234836	14.0	69.313	72.666	113.413	28.56599999999999	14.282999999999994	2.0	111.419	0.08
7785	77.85	0.2878863199113818	0.1983294832101745	0.3527840921712529	0.1535625605102963	0.321240069384368	0.2674696739137304	116	403	31	54	2.128325384884463	1.7691586736321987	0.3155073235373222	0.2758617815588999	48	0.2758617815588999	1	1	0.4086908961631139	14.0	68.333	72.234	112.853	27.714000000000013	13.857000000000006	1.0	110.895	0.053
7786	77.86	0.294333523572843	0.193925851141755	0.365299730006591	0.1451535516079788	0.329379787023793	0.2661747262598958	110	400	31	55	2.127080592881527	1.76733524452423	0.3385421218083652	0.2684868255715539	46	0.2684868255715539	1	1	0.4527750538795542	17.0	69.245	72.128	113.592	27.78099999999999	13.890499999999996	1.0	111.517	0.124
7787	77.87	0.2991648925768557	0.2110794377318587	0.363889560907554	0.1591311188866612	0.3325571191412141	0.2744245087297991	91	352	27	53	2.1413107530353	1.767431426072441	0.3192514589644018	0.2735484670031587	57	0.2735484670031587	1	1	0.4306928941081064	15.0	68.417	72.891	113.775	27.532999999999987	13.766499999999994	2.0	111.541	0.027
7788	77.88	0.2954584118713616	0.2088748813151764	0.3591534631066687	0.1493497522777755	0.3260023653924963	0.271151373009696	120	407	31	55	2.1185326085363605	1.7602650209863886	0.3414148510564942	0.2900538443893646	62	0.2900538443893646	1	1	0.4376919742618821	14.0	66.812	71.522	111.019	27.315	13.6575	1.0	109.054	0.177
7789	77.89	0.2872244880662584	0.2013528173432182	0.3500838862223175	0.1465130618757124	0.319648848197359	0.2657420372724542	102	382	29	55	2.1124025819574506	1.760339797085873	0.3532368208221436	0.2824994896578864	67	0.2824994896578864	1	1	0.468660322353692	14.0	67.595	73.499	113.756	27.337999999999997	13.668999999999995	1.0	111.925	0.14
7790	77.9	0.2899185611820801	0.2122729954911952	0.3482604135851394	0.1584397071920999	0.321609941530049	0.2677106827117472	119	396	31	54	2.143992144280703	1.765220449033223	0.336897189720304	0.3251981916515984	53	0.3262931952335091	1	1	0.4442779296576131	15.0	67.2	71.71	112.433	26.47699999999999	13.238499999999997	2.0	110.351	0.087
7791	77.91	0.2858200045400917	0.2151579524745107	0.3398455611830161	0.1708853470901631	0.3144752821585697	0.2690890307124125	114	410	33	55	2.1192627939847197	1.7605096775098492	0.3465323560396153	0.2932473380306166	68	0.299938788744491	1	1	0.4364919966615674	12.0	66.826	73.528	112.686	27.667999999999974	13.833999999999987	1.0	110.896	0.124
7792	77.92	0.2825461901388442	0.1991168734231865	0.3438065687809467	0.1498362503751459	0.3088966554408526	0.2666421651371027	102	381	26	54	2.139453875389022	1.7719724976662117	0.2984697341264805	0.2818810481348467	46	0.2818810481348467	1	1	0.3991729812533588	14.0	68.863	73.027	115.324	26.56599999999999	13.282999999999994	2.0	113.093	0.053
7793	77.93	0.284824558364258	0.2061540594563607	0.343521099038254	0.1569467182790287	0.3088443799787784	0.2692028256019708	102	379	29	55	2.1388885974408955	1.7746985663860086	0.3049194609916721	0.277840177233548	70	0.277840177233548	1	1	0.4059046972437262	11.0	68.873	73.736	114.603	28.00600000000001	14.003000000000007	1.0	112.745	0.053
7794	77.94	0.2955465918949932	0.2126672724294983	0.3571646792967101	0.1565801150822477	0.31680716732934	0.2661988930825503	85	373	28	55	2.134249320610661	1.7679554947220084	0.3225844281013585	0.2805384448800444	61	0.2805384448800444	1	1	0.4205724054825767	14.0	68.813	73.082	115.348	26.546999999999983	13.273499999999991	1.0	113.563	0.113
7795	77.95	0.2871767415699124	0.1989727456210193	0.351304571374499	0.1566443015202377	0.3127616499742383	0.2722171163637939	89	363	25	52	2.1327482482072915	1.7693225291513106	0.3379403160660108	0.2830651358318282	60	0.2830651358318282	1	1	0.4296781504045824	13.0	67.601	75.56	116.72	26.441000000000003	13.2205	1.0	114.667	0.067
7796	77.96	0.2933053421052425	0.2060938107977936	0.3572325526860581	0.1586121899245195	0.3233936326239522	0.2672562322487637	125	427	34	57	2.1363081741109675	1.76747275729285	0.3101775587243975	0.2811138639865796	71	0.2811138639865796	1	1	0.4049792933448127	15.0	66.645	73.905	113.61	26.94000000000001	13.470000000000006	1.0	111.92	0.087
